id,user_id,vin,plate_number,vehicle_model,vehicle_year,mileage,vehicle_type
345,544,VIN00000000000345,ABC0345,Nissan Navara,2020,39872.00,Van
346,545,VIN00000000000346,ABC0346,Honda Civic,2021,50138.00,Crossover
347,546,VIN00000000000347,ABC0347,Honda Civic,2024,44362.00,Hatchback
348,547,VIN00000000000348,ABC0348,Honda Civic,2020,17878.00,SUV
349,548,VIN00000000000349,ABC0349,Nissan Navara,2020,40047.00,Pickup
350,549,VIN00000000000350,ABC0350,Honda Civic,2022,24257.00,Crossover
351,550,VIN00000000000351,ABC0351,Hyundai Accent,2017,54091.00,Van
352,551,VIN00000000000352,ABC0352,Toyota Corolla,2020,27658.00,Pickup
353,552,VIN00000000000353,ABC0353,Ford Ranger,2020,37714.00,Sedan
354,553,VIN00000000000354,ABC0354,Ford Ranger,2020,21481.00,Pickup
355,554,VIN00000000000355,ABC0355,Toyota Corolla,2019,28299.00,Pickup
356,555,VIN00000000000356,ABC0356,Honda Civic,2017,28134.00,Pickup
357,556,VIN00000000000357,ABC0357,Ford Ranger,2020,40130.00,Van
358,557,VIN00000000000358,ABC0358,Suzuki Swift,2020,5549.00,Van
359,558,VIN00000000000359,ABC0359,Hyundai Accent,2020,54207.00,Pickup
360,559,VIN00000000000360,ABC0360,Toyota Corolla,2020,18071.00,Pickup
361,560,VIN00000000000361,ABC0361,Suzuki Swift,2020,24327.00,Crossover
362,561,VIN00000000000362,ABC0362,Ford Ranger,2020,46917.00,Pickup
363,562,VIN00000000000363,ABC0363,Mitsubishi Montero,2017,54041.00,Hatchback
364,563,VIN00000000000364,ABC0364,Hyundai Accent,2017,54617.00,Pickup
365,564,VIN00000000000365,ABC0365,Toyota Corolla,2020,31488.00,SUV
366,565,VIN00000000000366,ABC0366,Hyundai Accent,2023,46700.00,Pickup
367,566,VIN00000000000367,ABC0367,Nissan Navara,2020,30044.00,SUV
368,567,VIN00000000000368,ABC0368,Suzuki Swift,2024,14883.00,Sedan
369,568,VIN00000000000369,ABC0369,Hyundai Accent,2020,18177.00,Van
370,569,VIN00000000000370,ABC0370,Hyundai Accent,2019,16203.00,Van
371,570,VIN00000000000371,ABC0371,Hyundai Accent,2020,19609.00,Van
372,571,VIN00000000000372,ABC0372,Nissan Navara,2018,51473.00,Pickup
373,572,VIN00000000000373,ABC0373,Mitsubishi Montero,2022,48963.00,Crossover
374,573,VIN00000000000374,ABC0374,Ford Ranger,2020,36283.00,Hatchback
375,574,VIN00000000000375,ABC0375,Honda Civic,2018,43801.00,Hatchback
376,575,VIN00000000000376,ABC0376,Toyota Corolla,2020,41640.00,Hatchback
377,576,VIN00000000000377,ABC0377,Toyota Corolla,2020,53474.00,Crossover
378,577,VIN00000000000378,ABC0378,Hyundai Accent,2020,26974.00,Van
379,578,VIN00000000000379,ABC0379,Honda Civic,2019,48325.00,SUV
380,579,VIN00000000000380,ABC0380,Suzuki Swift,2017,54056.00,Crossover
381,580,VIN00000000000381,ABC0381,Toyota Corolla,2022,37832.00,SUV
382,581,VIN00000000000382,ABC0382,Honda Civic,2020,6845.00,Sedan
383,582,VIN00000000000383,ABC0383,Honda Civic,2020,14204.00,Sedan
384,583,VIN00000000000384,ABC0384,Nissan Navara,2020,33122.00,Pickup
385,584,VIN00000000000385,ABC0385,Mitsubishi Montero,2020,44953.00,Sedan
386,585,VIN00000000000386,ABC0386,Toyota Corolla,2018,31695.00,Crossover
387,586,VIN00000000000387,ABC0387,Hyundai Accent,2020,52698.00,Crossover
388,587,VIN00000000000388,ABC0388,Nissan Navara,2020,9226.00,SUV
389,588,VIN00000000000389,ABC0389,Ford Ranger,2020,30404.00,Van
390,589,VIN00000000000390,ABC0390,Nissan Navara,2020,18431.00,Pickup
391,590,VIN00000000000391,ABC0391,Nissan Navara,2020,50448.00,Hatchback
392,591,VIN00000000000392,ABC0392,Mitsubishi Montero,2024,11729.00,Hatchback
393,592,VIN00000000000393,ABC0393,Nissan Navara,2017,53412.00,SUV
394,593,VIN00000000000394,ABC0394,Honda Civic,2018,33612.00,Sedan
395,594,VIN00000000000395,ABC0395,Honda Civic,2020,51250.00,SUV
396,595,VIN00000000000396,ABC0396,Ford Ranger,2021,41019.00,Van
397,596,VIN00000000000397,ABC0397,Suzuki Swift,2020,46566.00,SUV
398,597,VIN00000000000398,ABC0398,Suzuki Swift,2017,35518.00,Sedan
399,598,VIN00000000000399,ABC0399,Mitsubishi Montero,2019,52269.00,SUV
400,599,VIN00000000000400,ABC0400,Suzuki Swift,2020,23876.00,Hatchback
401,600,VIN00000000000401,ABC0401,Toyota Corolla,2019,52239.00,SUV
402,601,VIN00000000000402,ABC0402,Honda Civic,2018,20273.00,Crossover
403,602,VIN00000000000403,ABC0403,Nissan Navara,2020,53605.00,SUV
404,603,VIN00000000000404,ABC0404,Ford Ranger,2018,16287.00,SUV
405,604,VIN00000000000405,ABC0405,Nissan Navara,2020,14881.00,Van
406,605,VIN00000000000406,ABC0406,Suzuki Swift,2020,34305.00,Crossover
407,606,VIN00000000000407,ABC0407,Toyota Corolla,2017,33578.00,SUV
408,607,VIN00000000000408,ABC0408,Hyundai Accent,2020,17504.00,Hatchback
409,608,VIN00000000000409,ABC0409,Hyundai Accent,2019,47411.00,Hatchback
410,609,VIN00000000000410,ABC0410,Hyundai Accent,2023,7679.00,Van
411,610,VIN00000000000411,ABC0411,Nissan Navara,2018,29342.00,Crossover
412,611,VIN00000000000412,ABC0412,Honda Civic,2020,49829.00,Crossover
413,612,VIN00000000000413,ABC0413,Mitsubishi Montero,2019,28046.00,Van
414,613,VIN00000000000414,ABC0414,Honda Civic,2020,44658.00,Hatchback
415,614,VIN00000000000415,ABC0415,Toyota Corolla,2020,47025.00,Sedan
416,615,VIN00000000000416,ABC0416,Hyundai Accent,2020,20046.00,Van
417,616,VIN00000000000417,ABC0417,Hyundai Accent,2019,35244.00,SUV
418,617,VIN00000000000418,ABC0418,Honda Civic,2024,20233.00,Hatchback
419,618,VIN00000000000419,ABC0419,Hyundai Accent,2018,40806.00,Van
420,619,VIN00000000000420,ABC0420,Toyota Corolla,2020,44164.00,Hatchback
421,620,VIN00000000000421,ABC0421,Nissan Navara,2023,10314.00,Van
422,621,VIN00000000000422,ABC0422,Hyundai Accent,2020,23114.00,Crossover
423,622,VIN00000000000423,ABC0423,Nissan Navara,2020,21387.00,Hatchback
424,623,VIN00000000000424,ABC0424,Suzuki Swift,2020,20158.00,Van
425,624,VIN00000000000425,ABC0425,Hyundai Accent,2022,9938.00,Hatchback
426,625,VIN00000000000426,ABC0426,Ford Ranger,2022,35615.00,Van
427,626,VIN00000000000427,ABC0427,Mitsubishi Montero,2020,35079.00,SUV
428,627,VIN00000000000428,ABC0428,Hyundai Accent,2024,31972.00,SUV
429,628,VIN00000000000429,ABC0429,Ford Ranger,2024,52535.00,Van
430,629,VIN00000000000430,ABC0430,Mitsubishi Montero,2020,11433.00,Pickup
431,630,VIN00000000000431,ABC0431,Suzuki Swift,2022,11864.00,Crossover
432,631,VIN00000000000432,ABC0432,Nissan Navara,2020,46252.00,Van
433,632,VIN00000000000433,ABC0433,Toyota Corolla,2020,13849.00,Hatchback
434,633,VIN00000000000434,ABC0434,Suzuki Swift,2020,54966.00,Pickup
435,634,VIN00000000000435,ABC0435,Toyota Corolla,2020,26488.00,SUV
436,635,VIN00000000000436,ABC0436,Ford Ranger,2020,5851.00,Van
437,636,VIN00000000000437,ABC0437,Nissan Navara,2020,14190.00,Pickup
438,637,VIN00000000000438,ABC0438,Hyundai Accent,2020,54730.00,SUV
439,638,VIN00000000000439,ABC0439,Hyundai Accent,2017,6850.00,Van
440,639,VIN00000000000440,ABC0440,Ford Ranger,2018,36814.00,Van
441,640,VIN00000000000441,ABC0441,Ford Ranger,2019,50270.00,Pickup
442,641,VIN00000000000442,ABC0442,Hyundai Accent,2020,46193.00,Crossover
443,642,VIN00000000000443,ABC0443,Hyundai Accent,2020,20233.00,Crossover
444,643,VIN00000000000444,ABC0444,Mitsubishi Montero,2020,36287.00,Crossover
445,644,VIN00000000000445,ABC0445,Honda Civic,2020,48719.00,Van
446,645,VIN00000000000446,ABC0446,Hyundai Accent,2019,23645.00,Van
447,646,VIN00000000000447,ABC0447,Honda Civic,2020,11386.00,Hatchback
448,647,VIN00000000000448,ABC0448,Hyundai Accent,2023,48096.00,Sedan
449,648,VIN00000000000449,ABC0449,Mitsubishi Montero,2020,33105.00,Van
450,649,VIN00000000000450,ABC0450,Toyota Corolla,2020,7212.00,Pickup
451,650,VIN00000000000451,ABC0451,Toyota Corolla,2020,10748.00,Van
452,651,VIN00000000000452,ABC0452,Mitsubishi Montero,2020,46578.00,Van
453,652,VIN00000000000453,ABC0453,Ford Ranger,2019,25063.00,Crossover
454,653,VIN00000000000454,ABC0454,Hyundai Accent,2020,39595.00,SUV
455,654,VIN00000000000455,ABC0455,Mitsubishi Montero,2020,45830.00,Sedan
456,655,VIN00000000000456,ABC0456,Ford Ranger,2020,43837.00,SUV
457,656,VIN00000000000457,ABC0457,Nissan Navara,2020,54428.00,Crossover
458,657,VIN00000000000458,ABC0458,Suzuki Swift,2020,22719.00,Sedan
459,658,VIN00000000000459,ABC0459,Suzuki Swift,2020,32765.00,Sedan
460,659,VIN00000000000460,ABC0460,Ford Ranger,2020,13584.00,Hatchback
461,660,VIN00000000000461,ABC0461,Mitsubishi Montero,2020,45723.00,Van
462,661,VIN00000000000462,ABC0462,Toyota Corolla,2021,27987.00,Crossover
463,662,VIN00000000000463,ABC0463,Toyota Corolla,2020,51251.00,Van
464,663,VIN00000000000464,ABC0464,Ford Ranger,2020,10993.00,Pickup
465,664,VIN00000000000465,ABC0465,Mitsubishi Montero,2019,11219.00,Hatchback
466,665,VIN00000000000466,ABC0466,Ford Ranger,2020,42707.00,SUV
467,666,VIN00000000000467,ABC0467,Toyota Corolla,2020,41902.00,Van
468,667,VIN00000000000468,ABC0468,Ford Ranger,2020,44555.00,Pickup
469,668,VIN00000000000469,ABC0469,Ford Ranger,2023,25573.00,Van
470,669,VIN00000000000470,ABC0470,Suzuki Swift,2020,36780.00,Hatchback
471,670,VIN00000000000471,ABC0471,Hyundai Accent,2022,49040.00,SUV
472,671,VIN00000000000472,ABC0472,Hyundai Accent,2020,30775.00,Hatchback
473,672,VIN00000000000473,ABC0473,Nissan Navara,2017,40479.00,Sedan
474,673,VIN00000000000474,ABC0474,Ford Ranger,2020,17771.00,Sedan
475,674,VIN00000000000475,ABC0475,Suzuki Swift,2020,42766.00,Crossover
476,675,VIN00000000000476,ABC0476,Mitsubishi Montero,2018,50417.00,Pickup
477,676,VIN00000000000477,ABC0477,Toyota Corolla,2023,29035.00,Crossover
478,677,VIN00000000000478,ABC0478,Honda Civic,2020,14577.00,Pickup
479,678,VIN00000000000479,ABC0479,Suzuki Swift,2023,49651.00,Crossover
480,679,VIN00000000000480,ABC0480,Toyota Corolla,2024,6788.00,Van
481,680,VIN00000000000481,ABC0481,Mitsubishi Montero,2020,17295.00,Pickup
482,681,VIN00000000000482,ABC0482,Nissan Navara,2020,9851.00,Pickup
483,682,VIN00000000000483,ABC0483,Mitsubishi Montero,2020,21567.00,Crossover
484,683,VIN00000000000484,ABC0484,Suzuki Swift,2023,29574.00,SUV
485,684,VIN00000000000485,ABC0485,Honda Civic,2020,25456.00,SUV
486,685,VIN00000000000486,ABC0486,Hyundai Accent,2020,50893.00,Van
487,686,VIN00000000000487,ABC0487,Hyundai Accent,2020,30575.00,Sedan
488,687,VIN00000000000488,ABC0488,Suzuki Swift,2017,11736.00,Crossover
489,688,VIN00000000000489,ABC0489,Hyundai Accent,2020,36429.00,Van
490,689,VIN00000000000490,ABC0490,Ford Ranger,2020,39064.00,Van
491,690,VIN00000000000491,ABC0491,Nissan Navara,2017,7938.00,Pickup
492,691,VIN00000000000492,ABC0492,Hyundai Accent,2020,14301.00,Van
493,692,VIN00000000000493,ABC0493,Honda Civic,2020,24194.00,Van
494,693,VIN00000000000494,ABC0494,Nissan Navara,2017,51759.00,Hatchback
495,694,VIN00000000000495,ABC0495,Toyota Corolla,2020,13210.00,Van
496,695,VIN00000000000496,ABC0496,Hyundai Accent,2022,5822.00,Crossover
497,696,VIN00000000000497,ABC0497,Mitsubishi Montero,2021,45844.00,Sedan
498,697,VIN00000000000498,ABC0498,Mitsubishi Montero,2021,12206.00,Pickup
499,698,VIN00000000000499,ABC0499,Toyota Corolla,2020,9464.00,Crossover
500,699,VIN00000000000500,ABC0500,Nissan Navara,2020,54791.00,Sedan
501,700,SA5E9D17E41001700,YAB-1401,Isuzu D-Max,2014,68948.69,Hatchback
502,701,SA970627414001701,ZAB-1403,Toyota Fortuner,2011,97261.45,Pickup
503,702,SACF866614B001702,ABB-1405,Toyota Land Cruiser,2010,91540.09,Van
504,703,SAB91F5A1E5001703,BBB-1407,Ford Expedition,2014,122206.85,Sedan
505,704,SA7C93EBE87001704,CBB-1409,Toyota Fortuner,2015,79855.55,SUV
506,705,SABA3C73666001705,DBB-1411,Chevrolet Trailblazer,2012,78275.28,Pickup
507,706,SA6495CF7CA001706,EBB-1413,Ford Expedition,2016,107180.76,SUV
508,707,SA059D9E011001707,FBB-1415,Ford Expedition,2012,99551.38,Crossover
509,708,SADF438E520001708,GBB-1417,Mazda CX-5,2011,149627.45,Crossover
510,709,SA328347805001709,HBB-1419,Mazda CX-5,2013,107989.30,Pickup
511,710,SAB33128CB0001710,IBB-1421,Ford Ranger,2016,71149.32,Pickup
512,711,SA1AB60B5E8001711,JBB-1423,Toyota Land Cruiser,2011,109031.71,Hatchback
513,712,SA738A6457B001712,KBB-1425,Isuzu D-Max,2010,93615.61,Van
514,713,SA50E207AB6001713,LBB-1427,Toyota Fortuner,2011,93664.58,SUV
515,714,SA817C99C48001714,MBB-1429,Honda CR-V,2012,77285.60,SUV
516,715,SAFC394E993001715,NBB-1431,Ford Ranger,2016,103840.66,SUV
517,716,SA8860A4E27001716,OBB-1433,Nissan Patrol,2012,89442.33,Van
518,717,SAA35F4223B001717,PBB-1435,Mazda CX-5,2015,107221.75,Pickup
519,718,SA99C83C904001718,QBB-1437,Honda CR-V,2015,94117.67,Pickup
520,719,SAF06048518001719,RBB-1439,Mazda CX-5,2010,86592.98,Van
521,720,SAF9AB16852001720,SBB-1441,Nissan Patrol,2010,52347.82,Crossover
522,721,SAF10F2DA9A001721,TBB-1443,Chevrolet Trailblazer,2016,92690.51,Pickup
523,722,SA5ECF33FD9001722,UBB-1445,Honda CR-V,2013,94163.57,Hatchback
524,723,SAB52225971001723,VBB-1447,Nissan Patrol,2014,78132.78,Pickup
525,724,SA040D45CCC001724,WBB-1449,Kia Sorento,2011,77668.60,Pickup
526,725,SA3472AB80B001725,XBB-1451,Kia Sorento,2016,69399.05,Van
527,726,SA8346DB44A001726,YBB-1453,Ford Ranger,2011,121071.97,Crossover
528,727,SA52FC2AEE8001727,ZBB-1455,Mitsubishi Pajero,2014,85393.95,Sedan
529,728,SA701D80454001728,ACB-1457,Kia Sorento,2012,124979.03,Pickup
530,729,SA3000311CA001729,BCB-1459,Hyundai Tucson,2016,61212.22,Pickup
531,730,SA9C779F56F001730,CCB-1461,Honda CR-V,2014,106075.38,Pickup
532,731,SAC7B037829001731,DCB-1463,Ford Ranger,2010,60632.42,Sedan
533,732,SAC2C701FE3001732,ECB-1465,Isuzu D-Max,2013,99177.28,Hatchback
534,733,SAAC64504CC001733,FCB-1467,Kia Sorento,2011,134455.07,Pickup
535,734,SA40F6992C3001734,GCB-1469,Ford Expedition,2013,76029.60,SUV
536,735,SAA18AD9F9B001735,HCB-1471,Honda CR-V,2016,66811.83,SUV
537,736,SA3E9F7C16B001736,ICB-1473,Hyundai Tucson,2016,127270.56,Hatchback
538,737,SA0D46839F6001737,JCB-1475,Mazda CX-5,2011,92340.54,SUV
539,738,SA64DE16663001738,KCB-1477,Nissan Patrol,2014,69907.77,Pickup
540,739,SA88CF91A1A001739,LCB-1479,Chevrolet Trailblazer,2012,73630.49,Crossover
541,740,SA9B91D245C001740,MCB-1481,Mazda CX-5,2012,117932.83,Sedan
542,741,SA8BE6ADAE5001741,NCB-1483,Toyota Fortuner,2015,53400.88,Hatchback
543,742,SAB9ACB4AE6001742,OCB-1485,Ford Expedition,2015,130999.34,Sedan
544,743,SA51C68DC08001743,PCB-1487,Toyota Land Cruiser,2016,59875.65,Van
545,744,SAE35D7A576001744,QCB-1489,Toyota Fortuner,2012,124899.43,Van
546,745,SAD11509055001745,RCB-1491,Ford Expedition,2016,139426.16,Pickup
547,746,SAC5AD7D5C8001746,SCB-1493,Kia Sorento,2010,66471.87,SUV
548,747,SA1E591403F001747,TCB-1495,Honda CR-V,2014,117678.87,Pickup
549,748,SA8860E834A001748,UCB-1497,Mitsubishi Pajero,2016,101501.80,SUV
550,749,SAA46B6B588001749,VCB-1499,Mazda CX-5,2013,71683.96,SUV
552,751,SA1E44FDF9C001751,XCB-1503,Nissan Patrol,2013,99236.50,Van
553,752,SAE1E1F667C001752,YCB-1505,Toyota Land Cruiser,2015,89030.16,Sedan
554,753,SA021F6DD88001753,ZCB-1507,Ford Expedition,2016,114847.18,Pickup
555,754,SA8900FAAAF001754,ADB-1509,Chevrolet Trailblazer,2011,116566.61,Crossover
556,755,SA44E76E99B001755,BDB-1511,Chevrolet Trailblazer,2011,98592.08,Pickup
557,756,SA17256F049001756,CDB-1513,Chevrolet Trailblazer,2011,88342.04,Pickup
558,757,SA25702D423001757,DDB-1515,Toyota Land Cruiser,2012,112857.05,Hatchback
559,758,SA0B794A037001758,EDB-1517,Kia Sorento,2011,67187.62,Crossover
560,759,SA274231193001759,FDB-1519,Toyota Fortuner,2015,61510.96,Hatchback
561,760,SA43207FD5E001760,GDB-1521,Hyundai Tucson,2011,66200.72,Crossover
562,761,SAF12A6A747001761,HDB-1523,Toyota Fortuner,2015,122093.52,Sedan
563,762,SA9F4E3847F001762,IDB-1525,Ford Ranger,2016,131413.24,SUV
564,763,SA312ECFDFA001763,JDB-1527,Mitsubishi Pajero,2012,56791.45,Crossover
565,764,SABC3EA2161001764,KDB-1529,Hyundai Tucson,2013,51965.07,Sedan
566,765,SA83DECBC20001765,LDB-1531,Mitsubishi Pajero,2010,96244.53,Hatchback
567,766,SA2EC0274C1001766,MDB-1533,Mazda CX-5,2011,128364.89,Pickup
568,767,SA06FB3CBA8001767,NDB-1535,Mitsubishi Pajero,2013,136151.77,SUV
569,768,SAD367EEF13001768,ODB-1537,Mazda CX-5,2011,141933.90,Sedan
570,769,SAC74C4BF0D001769,PDB-1539,Nissan Patrol,2013,149959.79,Sedan
571,770,SA350A7F5EE001770,QDB-1541,Nissan Patrol,2016,87161.39,Van
572,771,SA2794F6A20001771,RDB-1543,Toyota Fortuner,2011,55700.45,Hatchback
573,772,SA5513C36E7001772,SDB-1545,Hyundai Tucson,2016,132451.31,Van
574,773,SA507373BA5001773,TDB-1547,Mitsubishi Pajero,2012,138765.45,Van
575,774,SA0DEFD533D001774,UDB-1549,Mazda CX-5,2015,50875.10,Hatchback
576,775,SAA4EE59DD8001775,VDB-1551,Isuzu D-Max,2011,128606.65,SUV
577,776,SA7F367281B001776,WDB-1553,Mitsubishi Pajero,2014,106217.80,Van
578,777,SACD81CFD0A001777,XDB-1555,Kia Sorento,2011,73384.36,SUV
579,778,SA0DFD8A39E001778,YDB-1557,Nissan Patrol,2015,72297.49,SUV
580,779,SAC024D58AD001779,ZDB-1559,Ford Ranger,2016,98695.51,Van
581,780,SAC28F6AE14001780,AEB-1561,Nissan Patrol,2010,113225.88,Sedan
582,781,SADDD1DF443001781,BEB-1563,Ford Ranger,2015,86689.86,Sedan
583,782,SA2D5D4CF93001782,CEB-1565,Honda CR-V,2011,98602.80,Van
584,783,SAEF48E3EF0001783,DEB-1567,Toyota Fortuner,2014,85820.05,Sedan
585,784,SA2A2107D1B001784,EEB-1569,Hyundai Tucson,2016,50882.28,SUV
586,785,SA47951A40E001785,FEB-1571,Hyundai Tucson,2012,107065.32,Hatchback
587,786,SAAA78C3DB4001786,GEB-1573,Toyota Land Cruiser,2015,122149.60,Van
588,787,SAE46709AA5001787,HEB-1575,Nissan Patrol,2010,71431.87,Sedan
589,788,SA7C9E9AFA5001788,IEB-1577,Ford Expedition,2013,137174.33,Hatchback
590,789,SAEFB3D8BE0001789,JEB-1579,Chevrolet Trailblazer,2010,53324.05,Crossover
591,790,SA3E883840F001790,KEB-1581,Chevrolet Trailblazer,2010,75547.37,Pickup
592,791,SA11833D4B4001791,LEB-1583,Mitsubishi Pajero,2011,91116.32,Hatchback
593,792,SAAD62CFD33001792,MEB-1585,Honda CR-V,2012,146793.22,Pickup
594,793,SA36DCD5249001793,NEB-1587,Mitsubishi Pajero,2010,66236.58,Hatchback
595,794,SA46C7CB50B001794,OEB-1589,Kia Sorento,2012,130403.61,SUV
596,795,SA416E5CF0A001795,PEB-1591,Isuzu D-Max,2014,147762.12,Sedan
597,796,SAAC8A91435001796,QEB-1593,Ford Expedition,2010,123007.49,Pickup
598,797,SACC225865B001797,REB-1595,Ford Expedition,2011,141504.53,Crossover
599,798,SA7F2111CBE001798,SEB-1597,Toyota Fortuner,2013,103722.78,Van
600,799,SAEF7BE8C57001799,TEB-1599,Nissan Patrol,2014,75589.14,Sedan
601,800,SABC3C4A633001800,UEB-1601,Ford Expedition,2016,85510.75,SUV
602,801,SAE1226495C001801,VEB-1603,Hyundai Tucson,2016,144991.47,SUV
603,802,SA31917677A001802,WEB-1605,Chevrolet Trailblazer,2010,50388.48,Sedan
604,803,SA67038AAA0001803,XEB-1607,Ford Ranger,2014,63225.93,Sedan
605,804,SA1A07BCC79001804,YEB-1609,Mazda CX-5,2015,67312.03,Van
606,805,SA5982E32D2001805,ZEB-1611,Chevrolet Trailblazer,2014,148238.76,SUV
607,806,SA8F4D94FA7001806,AFB-1613,Kia Sorento,2014,104699.05,Van
608,807,SA82138B11A001807,BFB-1615,Toyota Fortuner,2014,67519.01,Hatchback
609,808,SA4AFE04491001808,CFB-1617,Ford Expedition,2015,141407.72,Pickup
610,809,SA37740D59B001809,DFB-1619,Ford Ranger,2012,138051.17,Crossover
611,810,SAC03522664001810,EFB-1621,Mitsubishi Pajero,2015,138860.17,SUV
612,811,SA30410BE14001811,FFB-1623,Mitsubishi Pajero,2015,110005.68,Sedan
613,812,SAAFECC60F8001812,GFB-1625,Toyota Fortuner,2011,149115.17,Crossover
614,813,SABD9DC58C7001813,HFB-1627,Ford Ranger,2010,116915.41,Crossover
615,814,SAF1DE51009001814,IFB-1629,Hyundai Tucson,2011,105093.50,Pickup
616,815,SADEBE236F3001815,JFB-1631,Chevrolet Trailblazer,2016,120404.16,Van
617,816,SA64DAFB11E001816,KFB-1633,Toyota Fortuner,2012,76214.19,Hatchback
618,817,SA594CA7ADB001817,LFB-1635,Isuzu D-Max,2016,64360.78,Crossover
619,818,SA299DC35E7001818,MFB-1637,Nissan Patrol,2012,88109.57,SUV
620,819,SA4B2944DFE001819,NFB-1639,Ford Ranger,2011,90084.52,Crossover
621,820,SAC61AED648001820,OFB-1641,Mazda CX-5,2012,136752.38,Pickup
622,821,SAA8D279576001821,PFB-1643,Toyota Fortuner,2010,57415.61,Hatchback
623,822,SAD4CA950DA001822,QFB-1645,Honda CR-V,2014,105737.74,Van
624,823,SA2004E0F2B001823,RFB-1647,Mitsubishi Pajero,2016,104300.69,Crossover
625,824,SA1E00746CE001824,SFB-1649,Ford Expedition,2012,81444.68,SUV
626,825,SAC8ECFAEA0001825,TFB-1651,Nissan Patrol,2016,117359.94,SUV
627,826,SA60CB558C4001826,UFB-1653,Toyota Fortuner,2010,95718.39,SUV
628,827,SAD1D5923FC001827,VFB-1655,Isuzu D-Max,2010,120789.43,Crossover
629,828,SA937508462001828,WFB-1657,Honda CR-V,2012,113218.45,Crossover
630,829,SAE2A08F2EB001829,XFB-1659,Ford Expedition,2016,86668.13,Van
631,830,SA1E7959687001830,YFB-1661,Toyota Fortuner,2012,59718.78,Van
632,831,SA1F5F6AD95001831,ZFB-1663,Honda CR-V,2012,101513.02,Hatchback
633,832,SAD428D0706001832,AGB-1665,Kia Sorento,2013,122993.68,Crossover
634,833,SA076CCD93A001833,BGB-1667,Kia Sorento,2015,138299.16,Pickup
635,834,SAE70981FD3001834,CGB-1669,Toyota Land Cruiser,2013,66122.28,Van
636,835,SA609A19988001835,DGB-1671,Mazda CX-5,2011,55357.44,Pickup
637,836,SA8D2355364001836,EGB-1673,Chevrolet Trailblazer,2013,52261.25,Van
638,837,SA8CE241E1E001837,FGB-1675,Nissan Patrol,2012,53814.52,Sedan
639,838,SA8606BDB6F001838,GGB-1677,Chevrolet Trailblazer,2011,109573.85,Pickup
640,839,SA77B830096001839,HGB-1679,Ford Expedition,2016,105389.47,Crossover
641,840,SAC055DCC74001840,IGB-1681,Toyota Land Cruiser,2016,122367.02,Hatchback
642,841,SAA3DE03CB4001841,JGB-1683,Hyundai Tucson,2012,118408.11,Van
643,842,SAE38E37A99001842,KGB-1685,Kia Sorento,2015,138717.95,Hatchback
644,843,SAF69543A0F001843,LGB-1687,Mitsubishi Pajero,2013,86758.49,Sedan
645,844,SA43A234802001844,MGB-1689,Toyota Land Cruiser,2013,75300.07,Hatchback
646,845,SA8E0CE4145001845,NGB-1691,Nissan Patrol,2010,140629.93,Sedan
647,846,SAFC1A36821001846,OGB-1693,Ford Ranger,2012,78336.04,Pickup
648,847,SA35FA44C24001847,PGB-1695,Toyota Fortuner,2010,86685.43,Crossover
649,848,SA234E5DC39001848,QGB-1697,Toyota Land Cruiser,2013,144620.79,Pickup
650,849,SAAE4503EC3001849,RGB-1699,Mitsubishi Pajero,2015,102876.33,SUV
651,850,SA25048EB6A001850,SGB-1701,Toyota Fortuner,2013,52506.61,SUV
652,851,SA3B777B775001851,TGB-1703,Ford Ranger,2012,89350.09,Hatchback
653,852,SAD0F88BFBF001852,UGB-1705,Mitsubishi Pajero,2011,110770.60,Hatchback
654,853,SA749A8E6C2001853,VGB-1707,Nissan Patrol,2016,81205.93,Sedan
655,854,SA93661C10E001854,WGB-1709,Ford Expedition,2014,57215.09,Crossover
656,855,SAEBEB30088001855,XGB-1711,Hyundai Tucson,2013,63348.72,Sedan
657,856,SA7D92C0887001856,YGB-1713,Nissan Patrol,2014,60082.34,Crossover
658,857,SABCF9D6BD1001857,ZGB-1715,Nissan Patrol,2016,122899.03,Pickup
659,858,SAC75E10EF9001858,AHB-1717,Mitsubishi Pajero,2010,70291.92,Pickup
660,859,SACD6B73B67001859,BHB-1719,Honda CR-V,2013,57877.96,Van
661,860,SAD2AB2B971001860,CHB-1721,Isuzu D-Max,2013,136091.11,Sedan
662,861,SA08B7DC6E8001861,DHB-1723,Ford Ranger,2011,50855.67,Sedan
663,862,SA64517D843001862,EHB-1725,Toyota Land Cruiser,2015,133644.15,SUV
664,863,SA4738A8F6F001863,FHB-1727,Mazda CX-5,2014,56345.29,Hatchback
665,864,SA51FD081FB001864,GHB-1729,Ford Ranger,2013,83552.61,Pickup
666,865,SA281683D06001865,HHB-1731,Nissan Patrol,2010,66176.54,Pickup
667,866,SA919D23562001866,IHB-1733,Ford Ranger,2014,88171.79,Sedan
668,867,SAA03CAEC56001867,JHB-1735,Honda CR-V,2011,76223.41,Crossover
669,868,SA4DBF29D90001868,KHB-1737,Ford Expedition,2012,114521.20,Van
670,869,SAE22C686BC001869,LHB-1739,Mazda CX-5,2010,76102.92,Van
671,870,SA818CDCF06001870,MHB-1741,Mitsubishi Pajero,2011,98696.38,SUV
672,871,SAFD9E2AE32001871,NHB-1743,Ford Ranger,2016,125007.29,Sedan
673,872,SA032ABCD42001872,OHB-1745,Ford Ranger,2012,65400.54,Pickup
