id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
242,76,,claimed,retention_offers,92,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 317}",2026-07-30 03:26:19.312132
243,,53,approved,service_tickets,362,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-09 02:11:42.312132
244,49,,updated,users,188,"{""amount"": 751.23, ""record_id"": 188}","{""amount"": 2725.31, ""record_id"": 188}",2026-07-23 13:41:22.312132
245,448,,logged_in,users,448,,,2026-08-01 04:56:52.312132
246,,175,rejected,service_tickets,317,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-31 05:26:21.312132
247,500,,status_changed,job_orders,364,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-06 23:14:49.312132
248,142,,logged_in,users,142,,,2026-07-30 17:14:33.312132
249,,356,rejected,service_tickets,144,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 16:09:05.312132
250,,465,approved,service_tickets,365,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-01 12:33:30.312132
251,,323,approved,service_tickets,152,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-26 17:27:08.312132
252,,412,deleted,users,420,"{""id"": 420, ""is_active"": true}",,2026-07-26 04:51:22.312132
253,,499,updated,payments,326,"{""amount"": 1374.75, ""record_id"": 326}","{""amount"": 2902.79, ""record_id"": 326}",2026-08-02 04:37:47.312132
254,,61,claimed,retention_offers,318,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 65}",2026-07-22 19:20:18.312132
255,,156,created,job_orders,81,,"{""id"": 81, ""is_active"": true}",2026-07-11 06:47:23.312132
256,,98,approved,service_tickets,5,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 15:26:47.312132
257,,25,status_changed,job_orders,313,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 16:49:51.312132
258,,283,updated,payments,360,"{""amount"": 573.50, ""record_id"": 360}","{""amount"": 2319.30, ""record_id"": 360}",2026-08-02 16:13:45.312132
259,,97,created,job_orders,338,,"{""id"": 338, ""is_active"": true}",2026-07-24 19:24:22.312132
260,,184,approved,service_tickets,114,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-12 06:54:25.312132
261,473,,created,users,446,,"{""id"": 446, ""is_active"": true}",2026-07-21 02:06:40.312132
262,,290,deleted,users,316,"{""id"": 316, ""is_active"": true}",,2026-07-09 01:16:08.312132
263,175,,rejected,service_tickets,468,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-27 12:53:05.312132
264,,413,updated,job_orders,135,"{""amount"": 1325.59, ""record_id"": 135}","{""amount"": 3303.58, ""record_id"": 135}",2026-07-23 21:12:39.312132
265,,417,created,payments,155,,"{""id"": 155, ""is_active"": true}",2026-07-27 14:01:44.312132
266,,42,deleted,job_orders,157,"{""id"": 157, ""is_active"": true}",,2026-07-25 04:08:55.312132
267,,379,rejected,service_tickets,186,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-19 09:46:10.312132
268,,140,status_changed,job_orders,481,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-06 07:12:27.312132
269,,262,updated,job_orders,34,"{""amount"": 1020.96, ""record_id"": 34}","{""amount"": 3434.82, ""record_id"": 34}",2026-07-17 07:46:30.312132
270,,20,status_changed,job_orders,294,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-20 12:53:57.312132
271,88,,approved,service_tickets,233,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-04 19:08:44.312132
272,,417,approved,service_tickets,463,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-23 03:52:33.312132
273,,362,updated,vehicles,260,"{""amount"": 578.18, ""record_id"": 260}","{""amount"": 1550.00, ""record_id"": 260}",2026-07-15 19:07:48.312132
274,326,,deleted,users,208,"{""id"": 208, ""is_active"": true}",,2026-07-18 06:39:50.312132
275,,76,logged_in,employees,76,,,2026-08-04 07:20:37.312132
276,297,,claimed,retention_offers,373,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 494}",2026-07-13 00:59:40.312132
277,,39,logged_in,employees,39,,,2026-07-11 23:04:31.312132
278,,94,deleted,vehicles,290,"{""id"": 290, ""is_active"": true}",,2026-07-13 14:23:04.312132
279,,238,claimed,retention_offers,49,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 332}",2026-07-28 19:00:10.312132
280,,77,claimed,retention_offers,177,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 268}",2026-07-11 16:25:59.312132
281,,366,created,payments,323,,"{""id"": 323, ""is_active"": true}",2026-07-12 19:19:22.312132
282,,475,approved,service_tickets,487,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-25 03:07:56.312132
283,,452,created,users,288,,"{""id"": 288, ""is_active"": true}",2026-07-21 06:18:12.312132
284,,97,updated,payments,397,"{""amount"": 1260.43, ""record_id"": 397}","{""amount"": 2925.85, ""record_id"": 397}",2026-07-29 22:26:45.312132
285,,378,logged_in,employees,378,,,2026-07-11 14:59:23.312132
286,111,,logged_in,users,111,,,2026-07-26 20:40:40.312132
287,44,,deleted,job_orders,73,"{""id"": 73, ""is_active"": true}",,2026-07-07 02:54:57.312132
288,214,,created,job_orders,429,,"{""id"": 429, ""is_active"": true}",2026-07-09 21:58:32.312132
289,,264,logged_in,employees,264,,,2026-07-07 10:11:48.312132
290,26,,approved,service_tickets,56,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-22 22:41:58.312132
291,314,,created,vehicles,248,,"{""id"": 248, ""is_active"": true}",2026-08-04 12:19:13.312132
292,,253,claimed,retention_offers,420,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 12}",2026-07-11 02:23:41.312132
293,,191,rejected,service_tickets,191,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-28 21:08:36.312132
294,143,,rejected,service_tickets,317,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-15 11:23:54.312132
295,278,,status_changed,job_orders,343,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 00:46:08.312132
296,,23,rejected,service_tickets,142,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-31 08:17:04.312132
297,,296,created,payments,86,,"{""id"": 86, ""is_active"": true}",2026-07-09 02:14:15.312132
298,494,,approved,service_tickets,496,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 22:11:34.312132
299,,78,status_changed,job_orders,244,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 13:14:48.312132
300,,77,claimed,retention_offers,107,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 97}",2026-07-07 23:00:30.312132
301,,259,deleted,vehicles,68,"{""id"": 68, ""is_active"": true}",,2026-08-05 00:08:01.312132
302,262,,created,payments,255,,"{""id"": 255, ""is_active"": true}",2026-07-25 07:05:02.312132
303,,78,created,payments,355,,"{""id"": 355, ""is_active"": true}",2026-07-24 16:08:51.312132
304,,448,status_changed,job_orders,3,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-08 12:21:40.312132
305,338,,deleted,job_orders,186,"{""id"": 186, ""is_active"": true}",,2026-07-09 05:02:17.312132
306,32,,logged_in,users,32,,,2026-07-18 00:03:10.312132
307,,472,claimed,retention_offers,352,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 458}",2026-07-23 04:40:35.312132
308,366,,status_changed,job_orders,84,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-08 17:43:17.312132
309,,383,deleted,vehicles,456,"{""id"": 456, ""is_active"": true}",,2026-07-11 07:42:50.312132
310,,88,deleted,users,358,"{""id"": 358, ""is_active"": true}",,2026-07-11 07:12:54.312132
311,,127,claimed,retention_offers,32,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 102}",2026-07-23 02:51:37.312132
312,,107,logged_in,employees,107,,,2026-08-03 15:07:08.312132
313,,353,deleted,users,149,"{""id"": 149, ""is_active"": true}",,2026-07-08 15:19:46.312132
314,,367,claimed,retention_offers,68,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 490}",2026-08-01 16:42:01.312132
315,,489,approved,service_tickets,313,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 12:12:55.312132
316,125,,updated,vehicles,242,"{""amount"": 705.16, ""record_id"": 242}","{""amount"": 1581.32, ""record_id"": 242}",2026-07-12 00:35:26.312132
317,,89,deleted,vehicles,121,"{""id"": 121, ""is_active"": true}",,2026-07-09 14:25:40.312132
318,,421,status_changed,job_orders,41,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-17 03:04:37.312132
319,189,,deleted,users,277,"{""id"": 277, ""is_active"": true}",,2026-07-21 14:00:25.312132
320,,316,claimed,retention_offers,321,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 368}",2026-07-23 16:49:46.312132
321,,385,approved,service_tickets,317,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-01 12:30:32.312132
322,,338,created,job_orders,159,,"{""id"": 159, ""is_active"": true}",2026-07-30 21:21:42.312132
323,,16,logged_in,employees,16,,,2026-07-19 04:56:23.312132
324,,498,logged_in,employees,498,,,2026-07-17 00:58:59.312132
325,,489,deleted,payments,65,"{""id"": 65, ""is_active"": true}",,2026-07-23 10:11:41.312132
326,,4,approved,service_tickets,286,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-20 21:47:11.312132
327,,22,status_changed,job_orders,183,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 03:37:53.312132
328,,79,created,job_orders,493,,"{""id"": 493, ""is_active"": true}",2026-07-30 11:40:03.312132
329,318,,logged_in,users,318,,,2026-07-20 17:58:36.312132
330,,374,deleted,vehicles,2,"{""id"": 2, ""is_active"": true}",,2026-08-03 01:43:45.312132
331,,202,approved,service_tickets,202,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-01 13:46:05.312132
332,,411,status_changed,job_orders,492,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 16:35:20.312132
333,350,,created,users,275,,"{""id"": 275, ""is_active"": true}",2026-07-13 13:39:56.312132
334,,355,updated,users,347,"{""amount"": 925.13, ""record_id"": 347}","{""amount"": 1982.07, ""record_id"": 347}",2026-07-09 17:30:21.312132
335,,220,rejected,service_tickets,298,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 23:15:49.312132
336,,296,rejected,service_tickets,99,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 10:32:18.312132
337,,196,logged_in,employees,196,,,2026-07-07 15:19:51.312132
338,,107,rejected,service_tickets,288,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 17:22:29.312132
339,319,,deleted,users,177,"{""id"": 177, ""is_active"": true}",,2026-07-19 07:36:51.312132
340,,235,updated,vehicles,280,"{""amount"": 1332.46, ""record_id"": 280}","{""amount"": 2401.59, ""record_id"": 280}",2026-07-15 22:19:52.312132
341,,488,updated,job_orders,153,"{""amount"": 887.64, ""record_id"": 153}","{""amount"": 3355.94, ""record_id"": 153}",2026-07-07 13:17:26.312132
342,,241,approved,service_tickets,159,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-20 11:45:12.312132
343,315,,deleted,users,450,"{""id"": 450, ""is_active"": true}",,2026-07-24 11:19:37.312132
344,104,,rejected,service_tickets,151,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-20 17:03:43.312132
345,,429,claimed,retention_offers,203,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 200}",2026-07-29 15:37:26.312132
346,,458,created,job_orders,274,,"{""id"": 274, ""is_active"": true}",2026-07-11 18:00:38.312132
347,49,,logged_in,users,49,,,2026-07-21 21:50:47.312132
348,138,,rejected,service_tickets,341,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 12:48:21.312132
349,,66,approved,service_tickets,308,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 08:31:02.312132
350,,289,logged_in,employees,289,,,2026-07-29 04:45:11.312132
351,234,,claimed,retention_offers,163,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 441}",2026-08-04 00:11:33.312132
352,,32,updated,users,436,"{""amount"": 731.41, ""record_id"": 436}","{""amount"": 1891.48, ""record_id"": 436}",2026-07-28 14:18:22.312132
353,367,,approved,service_tickets,34,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-31 14:43:24.312132
354,70,,logged_in,users,70,,,2026-07-29 06:22:53.312132
355,,282,logged_in,employees,282,,,2026-08-04 13:49:34.312132
356,,270,updated,job_orders,194,"{""amount"": 1263.13, ""record_id"": 194}","{""amount"": 2053.70, ""record_id"": 194}",2026-07-13 01:26:09.312132
357,,292,created,users,426,,"{""id"": 426, ""is_active"": true}",2026-07-23 21:03:04.312132
358,,395,updated,payments,197,"{""amount"": 513.93, ""record_id"": 197}","{""amount"": 2258.52, ""record_id"": 197}",2026-07-17 21:47:08.312132
359,,274,logged_in,employees,274,,,2026-07-14 11:09:21.312132
360,,23,approved,service_tickets,424,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 14:28:41.312132
361,,24,created,job_orders,102,,"{""id"": 102, ""is_active"": true}",2026-07-22 05:30:39.312132
362,,252,claimed,retention_offers,146,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 178}",2026-07-28 19:25:48.312132
363,,441,logged_in,employees,441,,,2026-08-01 07:02:44.312132
364,170,,deleted,payments,45,"{""id"": 45, ""is_active"": true}",,2026-07-21 01:02:53.312132
365,,125,logged_in,employees,125,,,2026-07-14 03:48:04.312132
366,,457,created,users,387,,"{""id"": 387, ""is_active"": true}",2026-07-06 07:37:37.312132
367,,266,updated,vehicles,25,"{""amount"": 737.38, ""record_id"": 25}","{""amount"": 1953.70, ""record_id"": 25}",2026-07-27 19:05:42.312132
368,,344,status_changed,job_orders,363,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 09:16:26.312132
369,,185,claimed,retention_offers,435,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 16}",2026-08-01 19:49:06.312132
370,,414,rejected,service_tickets,57,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-09 21:43:48.312132
371,160,,logged_in,users,160,,,2026-07-09 16:58:00.312132
372,,126,created,payments,187,,"{""id"": 187, ""is_active"": true}",2026-07-12 11:02:25.312132
373,,413,claimed,retention_offers,333,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 25}",2026-07-18 22:03:37.312132
374,,361,approved,service_tickets,469,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-18 03:37:03.312132
375,,41,rejected,service_tickets,265,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-18 20:34:59.312132
376,,47,deleted,job_orders,90,"{""id"": 90, ""is_active"": true}",,2026-07-28 14:27:06.312132
377,,426,created,payments,8,,"{""id"": 8, ""is_active"": true}",2026-07-22 12:57:39.312132
378,,250,deleted,job_orders,379,"{""id"": 379, ""is_active"": true}",,2026-07-19 00:17:50.312132
379,,438,approved,service_tickets,467,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-23 12:21:28.312132
380,,42,approved,service_tickets,311,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-02 03:28:35.312132
381,,100,claimed,retention_offers,487,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 264}",2026-07-27 00:53:00.312132
382,273,,claimed,retention_offers,260,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 66}",2026-07-12 00:27:05.312132
383,181,,created,payments,141,,"{""id"": 141, ""is_active"": true}",2026-08-02 06:14:20.312132
384,,398,status_changed,job_orders,113,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-06 10:57:49.312132
385,,19,updated,users,233,"{""amount"": 547.39, ""record_id"": 233}","{""amount"": 2781.66, ""record_id"": 233}",2026-08-01 17:17:34.312132
386,234,,claimed,retention_offers,385,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 368}",2026-07-17 08:49:30.312132
387,,309,updated,payments,9,"{""amount"": 686.89, ""record_id"": 9}","{""amount"": 1649.97, ""record_id"": 9}",2026-07-31 11:11:13.312132
388,,493,rejected,service_tickets,190,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-13 08:33:36.312132
389,,159,created,job_orders,317,,"{""id"": 317, ""is_active"": true}",2026-07-22 22:20:41.312132
390,,362,deleted,users,106,"{""id"": 106, ""is_active"": true}",,2026-07-25 04:51:34.312132
391,,351,claimed,retention_offers,149,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 287}",2026-08-03 14:32:40.312132
392,368,,deleted,payments,199,"{""id"": 199, ""is_active"": true}",,2026-07-11 17:42:25.312132
393,,406,updated,users,137,"{""amount"": 1018.47, ""record_id"": 137}","{""amount"": 2238.90, ""record_id"": 137}",2026-07-12 02:27:36.312132
394,,31,logged_in,employees,31,,,2026-07-24 15:09:41.312132
395,,201,created,payments,170,,"{""id"": 170, ""is_active"": true}",2026-07-27 19:05:11.312132
396,260,,logged_in,users,260,,,2026-07-15 23:12:18.312132
397,312,,rejected,service_tickets,488,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-15 09:36:48.312132
398,247,,rejected,service_tickets,327,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-03 03:20:19.312132
399,,56,status_changed,job_orders,52,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-18 13:44:48.312132
400,,267,created,vehicles,493,,"{""id"": 493, ""is_active"": true}",2026-07-22 22:03:32.312132
401,,291,created,users,463,,"{""id"": 463, ""is_active"": true}",2026-07-31 12:14:24.312132
402,91,,claimed,retention_offers,132,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 296}",2026-07-24 23:41:23.312132
403,434,,rejected,service_tickets,425,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-28 08:55:13.312132
404,361,,logged_in,users,361,,,2026-08-02 17:45:42.312132
405,412,,status_changed,job_orders,194,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-25 23:33:57.312132
406,,388,claimed,retention_offers,179,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 52}",2026-07-26 00:29:28.312132
407,275,,approved,service_tickets,216,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-11 23:04:19.312132
408,77,,approved,service_tickets,401,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-14 21:29:01.312132
409,,364,deleted,job_orders,258,"{""id"": 258, ""is_active"": true}",,2026-08-04 23:56:08.312132
410,182,,logged_in,users,182,,,2026-07-15 19:37:39.312132
411,,45,status_changed,job_orders,186,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 22:00:00.312132
412,,261,claimed,retention_offers,152,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 227}",2026-07-23 20:39:25.312132
413,,116,rejected,service_tickets,473,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-03 20:21:19.312132
414,454,,status_changed,job_orders,478,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-30 08:58:58.312132
415,278,,updated,vehicles,247,"{""amount"": 1124.03, ""record_id"": 247}","{""amount"": 3100.21, ""record_id"": 247}",2026-07-25 04:42:00.312132
416,499,,status_changed,job_orders,451,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-08-03 08:58:10.312132
417,,100,approved,service_tickets,19,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-02 05:35:53.312132
418,,403,claimed,retention_offers,497,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 380}",2026-07-12 22:31:38.312132
419,48,,updated,payments,453,"{""amount"": 773.17, ""record_id"": 453}","{""amount"": 1964.19, ""record_id"": 453}",2026-07-31 21:03:15.312132
420,200,,status_changed,job_orders,448,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-10 14:14:41.312132
421,,240,approved,service_tickets,384,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-19 18:40:01.312132
422,,79,created,vehicles,199,,"{""id"": 199, ""is_active"": true}",2026-07-31 14:17:15.312132
423,,266,approved,service_tickets,388,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-24 12:28:33.312132
424,,55,claimed,retention_offers,483,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 385}",2026-07-24 15:00:58.312132
425,,270,logged_in,employees,270,,,2026-07-25 16:32:20.312132
426,222,,deleted,users,2,"{""id"": 2, ""is_active"": true}",,2026-07-31 10:57:43.312132
427,45,,created,users,473,,"{""id"": 473, ""is_active"": true}",2026-07-29 00:51:53.312132
428,,407,created,vehicles,479,,"{""id"": 479, ""is_active"": true}",2026-07-20 19:41:31.312132
429,,87,approved,service_tickets,260,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-09 21:14:50.312132
430,,47,status_changed,job_orders,498,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-11 12:25:13.312132
431,,244,updated,job_orders,189,"{""amount"": 1122.12, ""record_id"": 189}","{""amount"": 3406.17, ""record_id"": 189}",2026-07-08 05:05:34.312132
432,,286,approved,service_tickets,272,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-17 07:09:14.312132
433,,404,claimed,retention_offers,497,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 342}",2026-07-12 22:39:01.312132
434,405,,created,users,138,,"{""id"": 138, ""is_active"": true}",2026-07-18 21:25:08.312132
435,,471,rejected,service_tickets,236,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-14 17:27:58.312132
436,150,,deleted,vehicles,455,"{""id"": 455, ""is_active"": true}",,2026-07-14 00:02:13.312132
437,,281,claimed,retention_offers,484,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 301}",2026-07-13 08:39:01.312132
438,,319,created,users,283,,"{""id"": 283, ""is_active"": true}",2026-07-19 18:26:02.312132
439,,209,deleted,vehicles,137,"{""id"": 137, ""is_active"": true}",,2026-07-12 13:36:29.312132
440,,84,status_changed,job_orders,95,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 10:34:10.312132
441,,469,approved,service_tickets,128,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-25 23:43:25.312132
442,272,,approved,service_tickets,340,"{""status"": ""pending""}","{""status"": ""approved""}",2026-08-03 09:50:53.312132
443,,157,claimed,retention_offers,78,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 168}",2026-07-30 16:02:36.312132
444,,450,updated,vehicles,40,"{""amount"": 1292.74, ""record_id"": 40}","{""amount"": 3347.79, ""record_id"": 40}",2026-07-07 00:48:41.312132
445,,344,rejected,service_tickets,358,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-06 10:33:32.312132
446,312,,deleted,payments,281,"{""id"": 281, ""is_active"": true}",,2026-07-09 00:00:10.312132
447,,128,rejected,service_tickets,2,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-12 10:47:03.312132
448,,142,approved,service_tickets,158,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-30 20:15:56.312132
449,,112,created,payments,257,,"{""id"": 257, ""is_active"": true}",2026-07-28 07:54:18.312132
450,,460,created,vehicles,262,,"{""id"": 262, ""is_active"": true}",2026-07-06 13:53:55.312132
451,132,,updated,vehicles,107,"{""amount"": 594.97, ""record_id"": 107}","{""amount"": 2417.63, ""record_id"": 107}",2026-07-11 09:15:03.312132
452,,348,status_changed,job_orders,101,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-27 05:12:48.312132
453,,64,claimed,retention_offers,373,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 164}",2026-07-09 04:13:11.312132
454,,314,updated,users,335,"{""amount"": 712.18, ""record_id"": 335}","{""amount"": 1688.94, ""record_id"": 335}",2026-08-03 07:28:56.312132
455,,250,created,job_orders,235,,"{""id"": 235, ""is_active"": true}",2026-07-13 08:16:22.312132
456,170,,deleted,users,191,"{""id"": 191, ""is_active"": true}",,2026-08-04 01:13:13.312132
457,,248,deleted,payments,287,"{""id"": 287, ""is_active"": true}",,2026-07-10 18:00:37.312132
458,317,,logged_in,users,317,,,2026-07-29 10:35:14.312132
459,,334,rejected,service_tickets,254,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 13:24:55.312132
460,,442,updated,users,154,"{""amount"": 517.81, ""record_id"": 154}","{""amount"": 2883.43, ""record_id"": 154}",2026-07-29 23:23:22.312132
461,,97,updated,payments,312,"{""amount"": 1471.54, ""record_id"": 312}","{""amount"": 1922.48, ""record_id"": 312}",2026-07-20 20:49:08.312132
462,372,,rejected,service_tickets,350,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-22 19:47:44.312132
463,,391,updated,payments,327,"{""amount"": 542.75, ""record_id"": 327}","{""amount"": 2540.91, ""record_id"": 327}",2026-07-10 20:23:10.312132
464,,26,approved,service_tickets,471,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-10 07:31:17.312132
465,,302,deleted,users,134,"{""id"": 134, ""is_active"": true}",,2026-07-15 00:19:06.312132
466,,291,rejected,service_tickets,279,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-19 13:47:39.312132
467,,228,updated,job_orders,70,"{""amount"": 518.12, ""record_id"": 70}","{""amount"": 2078.85, ""record_id"": 70}",2026-07-07 12:01:37.312132
468,,150,status_changed,job_orders,313,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 10:48:38.312132
469,351,,rejected,service_tickets,385,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-07 20:01:54.312132
470,148,,rejected,service_tickets,447,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 21:21:47.312132
471,288,,claimed,retention_offers,31,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 450}",2026-07-07 11:02:02.312132
472,,403,status_changed,job_orders,95,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-26 15:38:35.312132
473,,286,rejected,service_tickets,261,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-26 22:37:07.312132
474,,212,rejected,service_tickets,16,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-04 21:09:53.312132
475,,108,logged_in,employees,108,,,2026-07-17 18:05:33.312132
476,,191,rejected,service_tickets,329,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 09:42:54.312132
477,,127,created,vehicles,339,,"{""id"": 339, ""is_active"": true}",2026-07-12 00:56:09.312132
478,,102,claimed,retention_offers,127,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 233}",2026-07-07 08:44:20.312132
479,,431,approved,service_tickets,490,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-06 05:54:14.312132
480,,479,rejected,service_tickets,200,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-31 11:47:22.312132
481,,264,logged_in,employees,264,,,2026-07-12 05:33:41.312132
482,82,,claimed,retention_offers,73,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 460}",2026-07-12 04:18:52.312132
483,,421,claimed,retention_offers,245,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 318}",2026-07-27 09:37:33.312132
