id,user_id,vin,plate_number,vehicle_model,vehicle_year,mileage,vehicle_type
318,382,4DAFDBE95A0000318,BKJ-0318,Mitsubishi Montero Sport,2022,6411.00,SUV
319,231,51EB08FA120000319,KRX-0319,Mitsubishi Montero Sport,2026,13984.00,Sedan
320,391,8C3804B53D0000320,HSS-0320,Honda Civic,2025,9045.00,Pickup
321,437,BCBCF4D17D0000321,ESQ-0321,Nissan Navara,2012,3381.00,Hatchback
322,472,634761B3320000322,GCG-0322,Honda CR-V,2018,2778.00,Sedan
323,288,F3AE3D04760000323,UGJ-0323,Mitsubishi Montero Sport,2020,9349.00,Crossover
324,436,891E031D9F0000324,QQF-0324,Nissan Navara,2023,6026.00,Pickup
325,319,9CFB7DC17E0000325,EOV-0325,Nissan Navara,2023,13528.00,Sedan
326,202,36C68D8D480000326,GYX-0326,Ford Ranger,2020,2500.00,SUV
327,308,0C16266AFD0000327,NRR-0327,Ford Ranger,2025,14295.00,Hatchback
328,217,99D811FD5F0000328,TRE-0328,Hyundai Accent,2010,4979.00,Pickup
329,341,7C2675C1820000329,GJU-0329,Suzuki Ertiga,2023,3927.00,Hatchback
330,329,F51A2700270000330,KYQ-0330,Ford Ranger,2013,9078.00,Pickup
331,451,D5E1067BC40000331,TGC-0331,Toyota Fortuner,2018,11627.00,Crossover
332,329,F555701A7D0000332,CFW-0332,Hyundai Accent,2025,10956.00,Hatchback
333,63,9082281B860000333,ZOB-0333,Mitsubishi Montero Sport,2024,4847.00,Hatchback
334,15,BB2D87E67F0000334,VVO-0334,Suzuki Ertiga,2017,3491.00,Sedan
335,141,2FF43D0DE90000335,QOK-0335,Honda Civic,2023,9651.00,Van
336,317,9BB2ECC2620000336,OHX-0336,Mitsubishi Montero Sport,2020,11705.00,Pickup
337,208,842B957CAD0000337,CPT-0337,Isuzu D-Max,2013,14524.00,Van
338,143,15A7A86B2E0000338,DTD-0338,Suzuki Ertiga,2011,5010.00,SUV
339,470,4DC047FC7F0000339,RXL-0339,Suzuki Ertiga,2024,12135.00,Hatchback
340,362,EC228FEE5C0000340,AYL-0340,Ford Ranger,2023,12064.00,Pickup
341,102,574CE3BF690000341,NKB-0341,Nissan Navara,2015,10327.00,Pickup
342,290,24806033D50000342,IGA-0342,Mitsubishi Montero Sport,2018,1244.00,Sedan
343,87,248D8230AF0000343,UMX-0343,Ford Ranger,2024,2197.00,SUV
344,39,C6CF93E13D0000344,ECQ-0344,Hyundai Accent,2020,3149.00,Pickup
345,204,4D398C89B70000345,JES-0345,Honda CR-V,2017,8809.00,Pickup
346,108,E0453AB43B0000346,MLE-0346,Nissan Navara,2024,8649.00,Sedan
347,483,BEC9146B440000347,VWS-0347,Hyundai Accent,2019,4111.00,Crossover
348,418,F0BCD7F2480000348,UFY-0348,Nissan Navara,2010,10774.00,Hatchback
349,376,D853E3A1E10000349,WKF-0349,Isuzu D-Max,2019,8711.00,Pickup
350,29,97E9C570E50000350,NAL-0350,Toyota Vios,2013,8276.00,Sedan
351,316,352027CD6C0000351,GUL-0351,Toyota Vios,2017,14701.00,Crossover
352,82,CF7C46AD730000352,RMG-0352,Ford Ranger,2017,8336.00,Van
353,250,7D1EAFEE290000353,TCN-0353,Toyota Fortuner,2011,6516.00,SUV
354,256,E52FE48BF30000354,WMK-0354,Isuzu D-Max,2021,10453.00,Pickup
355,422,32E905D2190000355,JVK-0355,Suzuki Ertiga,2022,14380.00,Hatchback
356,404,F8C4E910450000356,XLQ-0356,Nissan Navara,2012,13598.00,Crossover
357,29,F9DA0B484F0000357,DLP-0357,Honda CR-V,2017,11051.00,SUV
358,185,7258A6A96A0000358,PJO-0358,Toyota Fortuner,2026,9048.00,Van
359,260,375B8B7F650000359,IKT-0359,Hyundai Accent,2012,7813.00,Crossover
360,244,8EF35137DB0000360,YZV-0360,Hyundai Accent,2016,10222.00,Pickup
361,226,1BEE6521C10000361,JPB-0361,Ford Ranger,2021,1976.00,Crossover
362,208,262BDC40A00000362,OTS-0362,Ford Ranger,2010,4868.00,Crossover
363,450,42CFE55FDD0000363,EQA-0363,Honda CR-V,2024,4759.00,Hatchback
364,5,9A99E895E80000364,TUR-0364,Hyundai Accent,2014,1577.00,Pickup
365,149,46172B346C0000365,FKY-0365,Toyota Fortuner,2014,7083.00,Crossover
366,109,4B3E9AEABE0000366,CAW-0366,Ford Ranger,2022,9613.00,Sedan
367,281,2BAE8FFF1E0000367,AKG-0367,Mitsubishi Montero Sport,2026,13030.00,Crossover
368,134,BF65301FFF0000368,YYI-0368,Honda Civic,2015,12360.00,Pickup
369,470,BA4BA764D90000369,XIF-0369,Suzuki Ertiga,2025,9899.00,SUV
370,238,925B446A8F0000370,TLS-0370,Honda Civic,2017,1366.00,Sedan
371,183,67E93625010000371,DRR-0371,Nissan Navara,2015,7883.00,Crossover
372,19,781230DB740000372,QQT-0372,Toyota Vios,2020,4061.00,SUV
373,395,E79AE518490000373,SSW-0373,Isuzu D-Max,2013,3404.00,Sedan
374,78,51177D43F40000374,MRI-0374,Hyundai Accent,2022,11364.00,Pickup
375,427,521D0667680000375,LHJ-0375,Suzuki Ertiga,2020,6457.00,Pickup
376,160,62448F8B9D0000376,YDN-0376,Ford Ranger,2014,9770.00,Pickup
377,125,7F8EA7FDF50000377,OGT-0377,Toyota Fortuner,2017,3393.00,Pickup
378,448,31E4E097930000378,IMC-0378,Honda Civic,2020,5372.00,Van
379,380,605D057EF00000379,VEK-0379,Honda Civic,2012,7928.00,Sedan
380,105,620F745BFC0000380,YIK-0380,Toyota Vios,2011,10782.00,Sedan
381,238,1D6939DA830000381,XST-0381,Honda Civic,2024,7483.00,Pickup
382,292,166E718A600000382,DPT-0382,Suzuki Ertiga,2023,13711.00,Pickup
383,459,9E159B49370000383,IWD-0383,Isuzu D-Max,2018,2168.00,Crossover
384,415,F51BD3907A0000384,HXQ-0384,Honda CR-V,2014,13762.00,Pickup
385,126,A7E3E58CFC0000385,ZCJ-0385,Mitsubishi Montero Sport,2013,8259.00,SUV
386,327,37BAF9FF200000386,SXD-0386,Hyundai Accent,2014,2004.00,SUV
387,9,2F9F86F71D0000387,YMJ-0387,Nissan Navara,2024,4879.00,Pickup
388,103,DC157241B90000388,TRT-0388,Isuzu D-Max,2024,11072.00,Van
389,342,C1B18317CD0000389,JRW-0389,Mitsubishi Montero Sport,2014,3525.00,Sedan
390,399,5EC7638B750000390,JPB-0390,Honda CR-V,2012,11740.00,SUV
391,311,EBC03EFD140000391,OIC-0391,Isuzu D-Max,2020,12000.00,SUV
392,168,7F3BB0207B0000392,FQI-0392,Hyundai Accent,2015,10365.00,Van
393,201,A4EBC32D210000393,RFJ-0393,Honda Civic,2011,4381.00,SUV
394,136,1145FDBA880000394,MXH-0394,Toyota Vios,2026,1981.00,Van
395,47,7269BFF9E50000395,TOW-0395,Suzuki Ertiga,2010,10962.00,Sedan
396,172,2EB9B023D90000396,ABP-0396,Hyundai Accent,2023,5108.00,SUV
397,350,115F111E870000397,LKF-0397,Toyota Vios,2013,10246.00,SUV
398,448,E2791497080000398,PFF-0398,Honda CR-V,2014,12383.00,Van
399,449,F615EA23BA0000399,UIC-0399,Honda CR-V,2013,12657.00,Sedan
400,395,6300C51EC40000400,TKN-0400,Toyota Fortuner,2020,1610.00,Sedan
401,412,63994FB5670000401,QQW-0401,Suzuki Ertiga,2022,12606.00,Van
402,422,2B5D9113B00000402,TDO-0402,Honda Civic,2021,8907.00,Hatchback
403,289,72205D71AC0000403,SMA-0403,Isuzu D-Max,2010,9925.00,Pickup
404,31,F7146E81140000404,KIB-0404,Ford Ranger,2013,6748.00,Crossover
405,396,A7419422A20000405,BDT-0405,Isuzu D-Max,2021,1150.00,Van
406,444,6106B3AF2E0000406,XFK-0406,Honda CR-V,2010,10187.00,Sedan
407,73,B6EB1314210000407,BQT-0407,Honda Civic,2022,4756.00,Pickup
408,15,EDF051CDE90000408,SDX-0408,Nissan Navara,2020,1642.00,Hatchback
409,239,C07C80D1CF0000409,LWY-0409,Suzuki Ertiga,2016,3746.00,Van
410,291,D4ED850FE10000410,DUW-0410,Honda Civic,2015,14995.00,Crossover
411,242,A4A22F07310000411,JBT-0411,Toyota Fortuner,2016,3720.00,Crossover
412,158,5AC3083F620000412,IIG-0412,Toyota Vios,2018,12175.00,Sedan
413,375,CCE0075BE20000413,PVE-0413,Suzuki Ertiga,2018,4079.00,Van
414,439,F762AB2A960000414,MJB-0414,Ford Ranger,2015,3444.00,SUV
415,158,3F32DA7CA20000415,HAG-0415,Nissan Navara,2013,8848.00,Crossover
416,13,45D90B71BA0000416,RIJ-0416,Nissan Navara,2014,3118.00,Van
417,85,28CC68DBDD0000417,LZP-0417,Honda CR-V,2015,14127.00,SUV
418,73,F9D11B2C4C0000418,KYP-0418,Honda CR-V,2012,11948.00,Sedan
419,339,CCF6E45DE20000419,GNX-0419,Honda Civic,2014,8714.00,Van
420,389,57ECC0345D0000420,FXZ-0420,Honda Civic,2024,4526.00,Sedan
421,138,FE60E441CA0000421,MCS-0421,Honda Civic,2013,6340.00,Hatchback
422,413,49F8CAB3B20000422,TCX-0422,Honda CR-V,2018,2894.00,SUV
423,368,DD6194DCCF0000423,VAR-0423,Ford Ranger,2026,9730.00,Crossover
424,79,4E7B4717D50000424,XQO-0424,Suzuki Ertiga,2016,9421.00,Pickup
425,344,E9227D2BAD0000425,WIN-0425,Ford Ranger,2015,11027.00,Sedan
426,241,ECC5310DC40000426,LSW-0426,Hyundai Accent,2014,8438.00,Van
427,467,60C98C455D0000427,NVM-0427,Nissan Navara,2015,11218.00,Sedan
428,247,293B48F1D30000428,SXV-0428,Hyundai Accent,2013,6912.00,SUV
429,104,618B76BA630000429,SHW-0429,Suzuki Ertiga,2013,1386.00,Hatchback
430,103,F82187C1180000430,ANW-0430,Isuzu D-Max,2026,1910.00,Pickup
431,255,A714FE5B8C0000431,DGW-0431,Mitsubishi Montero Sport,2013,7917.00,SUV
432,47,5116F875710000432,AMG-0432,Nissan Navara,2020,2670.00,Hatchback
433,494,49DFA77F710000433,KAU-0433,Honda CR-V,2013,13399.00,Hatchback
434,128,116ACC76A40000434,WVC-0434,Honda Civic,2014,7315.00,Pickup
435,357,A04389502C0000435,JLN-0435,Isuzu D-Max,2013,9234.00,SUV
436,483,10ACFBC8790000436,CFW-0436,Honda Civic,2016,4489.00,Pickup
437,475,40EC7FAAED0000437,MPC-0437,Hyundai Accent,2011,13380.00,Pickup
438,201,FF31C37EEF0000438,UKD-0438,Honda Civic,2025,10080.00,Hatchback
439,359,83FF23091A0000439,AIH-0439,Honda CR-V,2016,2973.00,Van
440,24,E9047E5F3B0000440,DLC-0440,Honda CR-V,2017,9470.00,SUV
441,445,1A4406CE7A0000441,DXP-0441,Honda Civic,2020,13214.00,SUV
442,267,6138DE5EB10000442,NTJ-0442,Hyundai Accent,2026,5412.00,Hatchback
443,362,103929874F0000443,ONX-0443,Toyota Vios,2020,10641.00,Pickup
444,95,1DF6A26BA60000444,LEI-0444,Honda Civic,2012,14158.00,SUV
445,89,D210255ED20000445,LJF-0445,Nissan Navara,2015,14922.00,Pickup
446,52,AC0DC17CC90000446,EPN-0446,Isuzu D-Max,2020,6235.00,Hatchback
447,365,DA41D3344C0000447,QSM-0447,Toyota Fortuner,2023,10925.00,Crossover
448,340,3F899C5C5F0000448,FDW-0448,Toyota Fortuner,2022,6833.00,SUV
449,412,442AAA9F9F0000449,HXK-0449,Ford Ranger,2011,3127.00,Hatchback
450,363,F5042ADF4C0000450,VMA-0450,Suzuki Ertiga,2019,8266.00,Pickup
451,256,EA427F4E250000451,CAG-0451,Suzuki Ertiga,2017,12815.00,Hatchback
452,438,E034912A390000452,NWP-0452,Hyundai Accent,2010,10353.00,Hatchback
453,454,B6628910E50000453,DMD-0453,Honda Civic,2026,9591.00,SUV
454,483,6597E8D0010000454,JUJ-0454,Toyota Vios,2018,3373.00,SUV
455,202,17261809910000455,MSK-0455,Suzuki Ertiga,2014,13467.00,Sedan
456,1,2A51E18C820000456,KGO-0456,Toyota Vios,2023,7780.00,Pickup
457,44,F58C51CDCC0000457,SUB-0457,Toyota Fortuner,2013,13149.00,Crossover
458,407,54E3D2B9980000458,WOD-0458,Ford Ranger,2025,10005.00,Sedan
459,11,D5EC6CC56D0000459,RCX-0459,Toyota Vios,2019,6815.00,Hatchback
460,498,F9461703060000460,MUL-0460,Nissan Navara,2011,11618.00,SUV
461,230,A6E0D25D9F0000461,WYR-0461,Nissan Navara,2021,12454.00,SUV
462,225,9D1A3404B50000462,MPM-0462,Nissan Navara,2011,2781.00,Hatchback
463,102,0DF51EF9AB0000463,JLL-0463,Toyota Vios,2011,8012.00,Sedan
464,258,FDFC648EEA0000464,IPR-0464,Isuzu D-Max,2025,7319.00,SUV
465,117,FD96652F470000465,BSL-0465,Mitsubishi Montero Sport,2012,9550.00,Sedan
466,160,F6B24B9C990000466,NBU-0466,Isuzu D-Max,2021,11383.00,Sedan
467,358,340757770E0000467,MOK-0467,Ford Ranger,2013,9003.00,Van
468,185,FA980BED0D0000468,HIK-0468,Isuzu D-Max,2016,4655.00,Crossover
469,456,D6F504ABDB0000469,MTT-0469,Hyundai Accent,2023,4522.00,Sedan
470,143,2374563DA10000470,QSE-0470,Isuzu D-Max,2016,1176.00,Crossover
471,117,F2EB7584C80000471,HNI-0471,Honda CR-V,2025,1749.00,Sedan
472,492,1304B3C3E60000472,GGN-0472,Mitsubishi Montero Sport,2014,9402.00,Sedan
473,44,AE41B8DDE20000473,ABG-0473,Toyota Fortuner,2023,10042.00,SUV
474,423,67482EDB240000474,PHG-0474,Suzuki Ertiga,2025,2292.00,Sedan
475,120,DE16988F0A0000475,ALR-0475,Mitsubishi Montero Sport,2020,14076.00,Hatchback
476,443,25614107BB0000476,OHT-0476,Isuzu D-Max,2014,4492.00,Van
477,151,5B4593F5F70000477,XQP-0477,Suzuki Ertiga,2021,1622.00,Pickup
478,388,A8C0D8DF7D0000478,WWP-0478,Hyundai Accent,2015,3840.00,Pickup
479,128,A6697A90330000479,GJI-0479,Toyota Fortuner,2016,14526.00,Van
480,365,2B8D801EC60000480,HJP-0480,Isuzu D-Max,2012,11110.00,Van
481,234,3BBC396A650000481,URZ-0481,Toyota Vios,2011,7651.00,SUV
482,24,85D6B72ED30000482,HXP-0482,Nissan Navara,2026,2861.00,SUV
483,425,EA877239C70000483,MBK-0483,Mitsubishi Montero Sport,2024,7287.00,Hatchback
484,70,3EFD7AC2310000484,UGM-0484,Hyundai Accent,2013,1537.00,Hatchback
485,163,276F63167D0000485,FDE-0485,Isuzu D-Max,2021,10055.00,Van
486,347,318D87292F0000486,QUC-0486,Suzuki Ertiga,2025,2354.00,Van
487,339,4220D7D1300000487,OGL-0487,Nissan Navara,2018,12826.00,Sedan
488,262,811C576A240000488,AZD-0488,Isuzu D-Max,2024,3819.00,Pickup
489,212,2ECF20369E0000489,BOL-0489,Hyundai Accent,2025,5359.00,Hatchback
490,479,EC8DFF40CC0000490,SGW-0490,Honda Civic,2014,12759.00,Hatchback
491,69,10FF9EC3D80000491,BEQ-0491,Hyundai Accent,2021,13185.00,Pickup
492,129,B9F407CA8A0000492,NSH-0492,Honda Civic,2024,13442.00,Sedan
493,160,B7F1B16A4C0000493,EFW-0493,Toyota Vios,2024,6702.00,Van
494,152,CBE78E049C0000494,CCV-0494,Honda CR-V,2021,13770.00,Pickup
495,296,FB7DE9F6DC0000495,YNC-0495,Isuzu D-Max,2024,14548.00,Hatchback
496,369,CA74C4BF8A0000496,MBO-0496,Ford Ranger,2013,10305.00,Pickup
497,331,5112B95B6B0000497,LCA-0497,Toyota Fortuner,2020,13125.00,SUV
498,312,625EC5230E0000498,YMB-0498,Honda CR-V,2021,1287.00,Van
499,301,452D740D2E0000499,BYV-0499,Suzuki Ertiga,2022,4717.00,SUV
500,463,92D1E77C150000500,AOP-0500,Honda CR-V,2018,2695.00,Hatchback
501,235,8206F944260000501,LXY-0501,Toyota Vios,2019,7695.00,Van
502,259,F347C47CF60000502,CIU-0502,Hyundai Accent,2022,7041.00,Sedan
503,120,3B8FDA69BF0000503,TCV-0503,Isuzu D-Max,2023,9005.00,Hatchback
504,15,2111D297AB0000504,DVO-0504,Honda Civic,2015,6481.00,Crossover
505,126,D3110F704B0000505,KUJ-0505,Hyundai Accent,2017,2885.00,Pickup
506,47,BB0F16EC350000506,JGO-0506,Nissan Navara,2023,1485.00,Hatchback
507,19,F25513739A0000507,ZQK-0507,Suzuki Ertiga,2020,4022.00,Van
508,30,6FC28491730000508,VXL-0508,Isuzu D-Max,2024,6391.00,Pickup
509,372,D25DBF3C300000509,PFF-0509,Toyota Vios,2018,10940.00,Hatchback
510,66,57F69698D50000510,DYM-0510,Toyota Fortuner,2011,13169.00,Pickup
511,102,635F0F31570000511,KOX-0511,Isuzu D-Max,2012,1385.00,SUV
512,192,A801A5517F0000512,HJX-0512,Hyundai Accent,2010,3961.00,Van
513,79,7198A7B3C80000513,RJD-0513,Suzuki Ertiga,2013,4068.00,Crossover
514,481,74D27EF2FF0000514,NRK-0514,Honda CR-V,2011,9147.00,Crossover
515,310,0C7428A21D0000515,NWV-0515,Mitsubishi Montero Sport,2022,13479.00,SUV
516,351,B4DB86111B0000516,OGQ-0516,Suzuki Ertiga,2017,1431.00,Crossover
517,139,56D563702D0000517,ZWE-0517,Hyundai Accent,2023,14509.00,Hatchback
518,256,CB6FD409470000518,TDW-0518,Suzuki Ertiga,2024,1261.00,Crossover
519,135,014BF1FBD30000519,LNH-0519,Isuzu D-Max,2023,7935.00,SUV
520,333,38518B88880000520,KKS-0520,Mitsubishi Montero Sport,2014,2846.00,Crossover
521,485,1B580F0ACB0000521,NZP-0521,Mitsubishi Montero Sport,2018,13207.00,Pickup
522,441,B4409732530000522,QBB-0522,Honda CR-V,2012,1647.00,Sedan
523,91,9BC1F906BF0000523,TOX-0523,Suzuki Ertiga,2022,6584.00,SUV
524,143,14555E029B0000524,LNO-0524,Toyota Vios,2015,14611.00,Sedan
525,63,8FB02235B90000525,KFV-0525,Isuzu D-Max,2019,3870.00,Pickup
526,440,DFEE6EEC6E0000526,HXS-0526,Mitsubishi Montero Sport,2021,5957.00,Hatchback
527,1,D3B9DF426E0000527,FZQ-0527,Mitsubishi Montero Sport,2025,6508.00,Sedan
528,355,DB31421CA60000528,FCN-0528,Honda CR-V,2016,9871.00,Van
529,488,F1898AE5330000529,DUP-0529,Honda Civic,2024,1159.00,Van
530,372,602268EAD60000530,ZIA-0530,Toyota Fortuner,2026,1921.00,SUV
531,181,3D9EE7266B0000531,VXC-0531,Honda Civic,2012,10099.00,Crossover
532,60,2FBAD5058D0000532,COE-0532,Toyota Vios,2012,8203.00,Crossover
533,96,84F0E906420000533,RIV-0533,Suzuki Ertiga,2012,1745.00,Hatchback
534,10,D23490296B0000534,COX-0534,Suzuki Ertiga,2022,8010.00,Crossover
535,141,9C4EA776BB0000535,DQG-0535,Isuzu D-Max,2017,13110.00,Van
536,279,1F05D9AE970000536,EBH-0536,Suzuki Ertiga,2014,5540.00,Crossover
537,305,EA0406658D0000537,PNO-0537,Nissan Navara,2014,9594.00,Hatchback
538,239,1BE1604C440000538,SNQ-0538,Isuzu D-Max,2013,8906.00,SUV
539,279,1F87FC0C920000539,IGW-0539,Toyota Fortuner,2021,9611.00,Pickup
540,225,040F33D59B0000540,XMI-0540,Nissan Navara,2020,7815.00,Van
541,213,A8E3819C660000541,FVT-0541,Mitsubishi Montero Sport,2025,14298.00,Sedan
542,370,63A316D2D90000542,FJC-0542,Toyota Fortuner,2015,8010.00,Van
543,390,4F35B249520000543,HEU-0543,Suzuki Ertiga,2023,10988.00,Van
544,445,37796159320000544,NJA-0544,Nissan Navara,2012,6545.00,SUV
545,15,86C86BA5730000545,RAW-0545,Toyota Vios,2013,7406.00,Pickup
546,200,0501D8413F0000546,THQ-0546,Suzuki Ertiga,2015,7545.00,Hatchback
547,448,89E2ACE58E0000547,PWP-0547,Hyundai Accent,2012,10888.00,Sedan
548,429,200C6382470000548,GPX-0548,Toyota Fortuner,2014,2679.00,SUV
549,140,6140CCED8D0000549,ZHV-0549,Hyundai Accent,2021,14662.00,Hatchback
550,89,FBF53988890000550,QXC-0550,Nissan Navara,2013,11669.00,Crossover
551,60,20F57DE7330000551,RUY-0551,Nissan Navara,2021,3909.00,Hatchback
552,119,6663D11D8E0000552,OMH-0552,Toyota Vios,2022,11626.00,Pickup
553,316,2EB8EE87F30000553,JBG-0553,Hyundai Accent,2026,4867.00,Van
554,97,F55950EA360000554,IKW-0554,Nissan Navara,2010,14627.00,SUV
555,474,5E7A17C55B0000555,STP-0555,Suzuki Ertiga,2020,14067.00,Crossover
556,216,EB3886AF9B0000556,IRV-0556,Hyundai Accent,2026,1496.00,Van
557,202,FAC6DFB8F50000557,IEU-0557,Toyota Vios,2024,13416.00,Hatchback
558,33,F2FEF454640000558,WLY-0558,Suzuki Ertiga,2013,3091.00,Hatchback
559,57,354FC61BB10000559,QXS-0559,Honda CR-V,2017,14299.00,Pickup
560,227,B3DF09E74E0000560,VRA-0560,Toyota Fortuner,2022,1251.00,Hatchback
561,264,6C72F4F6920000561,QQB-0561,Ford Ranger,2012,13987.00,SUV
562,369,7F94DBA18F0000562,XJR-0562,Honda Civic,2017,10859.00,Pickup
563,21,FC9B393C1F0000563,EVG-0563,Toyota Vios,2011,10475.00,Van
564,30,CF4430C3680000564,THF-0564,Isuzu D-Max,2012,12880.00,SUV
565,453,3DD54902380000565,WMP-0565,Honda Civic,2025,11728.00,Pickup
566,40,4C25D5C49F0000566,JOW-0566,Toyota Fortuner,2011,8838.00,Van
567,158,8D46F4C1680000567,LHE-0567,Suzuki Ertiga,2015,9226.00,SUV
568,421,78575008180000568,MEK-0568,Mitsubishi Montero Sport,2019,3033.00,Sedan
569,265,F2375D3AC80000569,KPL-0569,Nissan Navara,2017,14480.00,SUV
570,434,2EDD9194590000570,NOC-0570,Honda CR-V,2016,6768.00,Sedan
571,173,F607B74FA50000571,KRL-0571,Nissan Navara,2018,3241.00,Hatchback
572,270,56CC0F20720000572,FIE-0572,Nissan Navara,2019,8889.00,Sedan
573,375,00870510A90000573,JMA-0573,Suzuki Ertiga,2021,11717.00,SUV
574,477,69394FEE7C0000574,KKB-0574,Mitsubishi Montero Sport,2010,11888.00,SUV
575,86,856B9D74F90000575,KPK-0575,Toyota Fortuner,2011,1157.00,Hatchback
576,380,3B933962940000576,WBO-0576,Mitsubishi Montero Sport,2026,14868.00,Van
577,194,52C10796840000577,DPW-0577,Isuzu D-Max,2020,2474.00,Sedan
578,320,7A0976F4A40000578,SDU-0578,Toyota Vios,2026,9046.00,Sedan
579,484,67188A63A10000579,HJW-0579,Toyota Vios,2019,14692.00,Crossover
580,385,D34DAFA3CC0000580,SCD-0580,Hyundai Accent,2016,6478.00,Crossover
581,256,289E4B0DBC0000581,KAN-0581,Mitsubishi Montero Sport,2024,2929.00,Hatchback
582,64,E9DBF2A0E20000582,NIO-0582,Toyota Vios,2013,2545.00,Van
583,275,5C63B5D4FE0000583,PAB-0583,Toyota Fortuner,2018,1391.00,Sedan
584,189,62C43C319C0000584,ZCY-0584,Nissan Navara,2024,13049.00,Sedan
585,121,8A16C3CC880000585,REV-0585,Ford Ranger,2023,10927.00,Sedan
586,3,12BBE209710000586,BVL-0586,Toyota Fortuner,2015,11329.00,SUV
587,130,A59CC134AB0000587,FYA-0587,Honda Civic,2020,3524.00,Hatchback
588,200,CF51D00E860000588,ZDX-0588,Honda CR-V,2025,10203.00,Pickup
589,435,4E7A73F33A0000589,IOJ-0589,Honda Civic,2012,13339.00,Crossover
590,330,64EB7CBBEA0000590,DEM-0590,Hyundai Accent,2021,11194.00,Pickup
591,194,860F3B5EB50000591,XKX-0591,Suzuki Ertiga,2017,6358.00,Hatchback
592,461,FB441F1BEC0000592,LKT-0592,Mitsubishi Montero Sport,2014,6692.00,Sedan
593,373,2E9518A18D0000593,QBR-0593,Ford Ranger,2023,12901.00,Van
594,404,56D2E36FAF0000594,VNP-0594,Honda CR-V,2025,5006.00,Van
595,143,CB5946EEAB0000595,WNM-0595,Hyundai Accent,2025,8577.00,SUV
596,15,52DF432BC00000596,TSJ-0596,Hyundai Accent,2023,7616.00,SUV
597,165,E16D42FBDC0000597,MJC-0597,Suzuki Ertiga,2024,6369.00,SUV
598,299,E554801D910000598,PTQ-0598,Toyota Fortuner,2012,3473.00,SUV
599,290,41E997C0310000599,SCL-0599,Hyundai Accent,2010,10756.00,Van
600,437,E1CDFA67570000600,BXQ-0600,Ford Ranger,2015,9297.00,Pickup
601,363,75B9F683C80000601,SAI-0601,Honda Civic,2026,14718.00,Hatchback
602,421,A60826480D0000602,MFT-0602,Toyota Fortuner,2012,3050.00,Pickup
603,229,928F2E72020000603,XJQ-0603,Isuzu D-Max,2022,13509.00,Crossover
604,376,2B1F17DA990000604,BYZ-0604,Mitsubishi Montero Sport,2026,6241.00,Pickup
605,178,DDA8C05EF00000605,XRY-0605,Ford Ranger,2015,14715.00,Pickup
606,444,33D4B7AEBF0000606,RZQ-0606,Toyota Fortuner,2012,1573.00,Van
607,108,0CA78E8DC30000607,ZBN-0607,Toyota Vios,2014,14797.00,SUV
608,159,B57FDAE1DE0000608,BPU-0608,Ford Ranger,2010,14817.00,Pickup
609,197,2B4622D2B30000609,URM-0609,Ford Ranger,2026,5417.00,Van
610,254,49C94FFBBB0000610,IPI-0610,Toyota Fortuner,2021,13574.00,Van
611,144,299CEFAAB70000611,CTX-0611,Nissan Navara,2025,8703.00,Crossover
612,261,EFB18CC2DB0000612,AQF-0612,Ford Ranger,2012,8794.00,Sedan
613,140,DA71CDA6470000613,USF-0613,Ford Ranger,2014,1445.00,Pickup
614,379,4A7E014A6D0000614,VOQ-0614,Honda Civic,2011,1761.00,Sedan
615,289,9E377118710000615,DIL-0615,Honda CR-V,2017,7108.00,SUV
616,189,CB62AE95820000616,WME-0616,Mitsubishi Montero Sport,2014,7515.00,Hatchback
617,123,860D06010C0000617,UVM-0617,Ford Ranger,2026,6426.00,SUV
618,173,281B7635F90000618,OXR-0618,Toyota Fortuner,2021,7457.00,SUV
619,225,A9CC0210790000619,CHC-0619,Honda Civic,2015,11004.00,Pickup
620,105,532EFFFCF40000620,FNR-0620,Honda Civic,2019,14434.00,Hatchback
621,350,BA00A8CB2F0000621,RSE-0621,Toyota Fortuner,2023,7759.00,Van
622,244,A5F5A473CD0000622,INY-0622,Nissan Navara,2021,5716.00,Van
623,382,7CD894F5540000623,JXH-0623,Isuzu D-Max,2019,6592.00,SUV
624,158,2CD1F770180000624,WVU-0624,Honda CR-V,2020,6843.00,Sedan
625,220,08FD5668D70000625,KKE-0625,Honda CR-V,2015,3815.00,Crossover
626,146,94945A2CED0000626,KJI-0626,Isuzu D-Max,2016,4498.00,Sedan
627,117,6E17FD749E0000627,WHU-0627,Toyota Vios,2010,6099.00,Crossover
628,119,4808580B020000628,NUJ-0628,Ford Ranger,2011,10782.00,Sedan
629,220,B09E9DC83B0000629,NTS-0629,Hyundai Accent,2019,1561.00,Van
630,149,23D26D56870000630,OFU-0630,Honda Civic,2010,7555.00,SUV
631,273,1B60EB392A0000631,KSZ-0631,Ford Ranger,2011,7585.00,Van
632,86,83C28CCA4F0000632,RZS-0632,Hyundai Accent,2010,7333.00,Van
633,81,59CA4314AD0000633,QIO-0633,Toyota Fortuner,2010,5354.00,Sedan
634,89,60C6DB41830000634,IND-0634,Isuzu D-Max,2016,6230.00,Sedan
635,3,5481E5E6C20000635,IWT-0635,Honda Civic,2016,3999.00,Sedan
636,264,41B8E4E7130000636,RSZ-0636,Honda CR-V,2012,3076.00,SUV
637,101,65595A111C0000637,WLP-0637,Isuzu D-Max,2025,9788.00,Van
