job_order_id,service_name,category,quantity,unit_price,total,base_duration_hours,include,is_synthetic
205,Top Overhaul,Engine Overhaul,1.0,15000.0,15000.0,14.0,True,False
206,Replace Shock Absorbers,Steering & Suspension,1.0,1500.0,1500.0,2.0,True,False
207,Rotor Disc Refacing / Resurfacing,Braking,1.0,1500.0,1500.0,2.0,True,False
207,Brake Service & Cleaning,Braking,1.0,500.0,500.0,1.25,True,False
207,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
207,Replace Shock Absorbers,Steering & Suspension,1.0,1500.0,1500.0,2.0,True,False
209,Brake Master / Wheel Cylinder Overhaul,Braking,1.0,600.0,600.0,1.5,True,False
209,Replace Fan Belt / Serpentine Belt,Engine,1.0,1000.0,1000.0,1.0,True,False
209,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
210,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,False
210,Replace Valve Cover Gasket,Engine,1.0,1400.0,1400.0,1.75,True,False
210,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,False
211,Replace Shock Absorbers,Steering & Suspension,1.0,1500.0,1500.0,2.0,True,False
212,Top Overhaul,Engine Overhaul,1.0,15000.0,15000.0,14.0,True,False
213,Replace Tie Rod & Rack End,Steering & Suspension,1.0,1000.0,1000.0,1.5,True,False
213,Rotor Disc Refacing / Resurfacing,Braking,1.0,1500.0,1500.0,2.0,True,False
213,Replace Wheel Bearing,Steering & Suspension,1.0,1000.0,1000.0,1.5,True,False
213,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,False
214,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,2550.0,2550.0,1.5,True,False
214,Replace Spark Plugs,Ignition & Electrical,1.0,400.0,400.0,0.5,True,False
214,Throttle Body Cleaning,Intake & Exhaust,1.0,550.0,550.0,0.75,True,False
215,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
215,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
215,Wheel Alignment,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,False
215,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
215,Wheel Alignment,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,False
216,Top Overhaul,Engine Overhaul,1.0,12000.0,12000.0,14.0,True,False
216,General Engine Overhaul,Engine Overhaul,1.0,11400.0,11400.0,24.0,True,False
217,Down Clutch / Pulldown Transmission,Transmission,1.0,4500.0,4500.0,4.5,True,False
218,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
218,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
218,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,False
218,Wheel Balancing,Steering & Suspension,1.0,1000.0,1000.0,0.5,True,False
218,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
219,Down Clutch / Pulldown Transmission,Transmission,1.0,4500.0,4500.0,4.5,True,False
219,Replace Suspension Bushing,Steering & Suspension,1.0,2500.0,2500.0,2.5,True,False
220,Change Oil,Maintenance,1.0,1000.0,1000.0,0.75,True,False
220,Brake Service & Cleaning,Braking,1.0,500.0,500.0,1.25,True,False
220,Brake Service & Cleaning,Braking,1.0,1500.0,1500.0,1.25,True,False
220,Replace Fuel Filter,Maintenance,1.0,800.0,800.0,0.75,True,False
220,Replace Cabin Filter,Maintenance,1.0,200.0,200.0,0.25,True,False
220,Engine Diagnostics & Electrical Scan,Diagnostics & Electrical,1.0,1500.0,1500.0,0.75,True,False
220,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,2375.0,2375.0,1.5,True,False
221,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
221,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,False
221,Cleaning EGR,Intake & Exhaust,1.0,4500.0,4500.0,3.5,True,False
221,Replace Valve Cover Gasket,Engine,1.0,3500.0,3500.0,1.75,True,False
221,Replace Water Pump,Engine Cooling,1.0,2500.0,2500.0,2.0,True,False
221,Fuel Injector Cleaning / Service,Maintenance,1.0,1500.0,1500.0,1.5,True,False
221,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,False
222,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
222,Replace Brake Pads,Braking,1.0,1500.0,1500.0,1.0,True,False
222,Wheel Alignment,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,False
222,Wheel Balancing,Steering & Suspension,1.0,1000.0,1000.0,0.5,True,False
223,Change Oil,Maintenance,1.0,1000.0,1000.0,0.75,True,False
223,Replace Brake Pads,Braking,1.0,1500.0,1500.0,1.0,True,False
223,Replace Fuel Filter,Maintenance,1.0,500.0,500.0,0.75,True,False
224,Change Oil,Maintenance,1.0,1000.0,1000.0,0.75,True,False
224,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
224,Replace Brake Pads,Braking,1.0,800.0,800.0,1.0,True,False
224,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,False
225,Change Oil,Maintenance,1.0,1200.0,1200.0,0.75,True,False
225,Replace Spark Plugs,Ignition & Electrical,1.0,500.0,500.0,0.5,True,False
225,Replace Shock Absorbers,Steering & Suspension,1.0,1800.0,1800.0,2.0,True,False
225,Replace Brake Pads,Braking,1.0,600.0,600.0,1.0,True,False
225,Throttle Body Cleaning,Intake & Exhaust,1.0,500.0,500.0,0.75,True,False
226,Top Overhaul,Engine Overhaul,1.0,25000.0,25000.0,14.0,True,False
227,Overhaul / Replace Steering Rack & Pinion,Steering & Suspension,1.0,4500.0,4500.0,4.0,True,False
228,Replace Shock Absorbers,Steering & Suspension,1.0,1500.0,1500.0,2.0,True,False
228,Replace Tie Rod End,Steering & Suspension,1.0,500.0,500.0,1.0,True,False
228,Replace Suspension Bushing,Steering & Suspension,1.0,1500.0,1500.0,2.5,True,False
228,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,False
229,Overhaul / Replace Steering Rack & Pinion,Steering & Suspension,1.0,4500.0,4500.0,4.0,True,False
229,Replace Suspension Bushing,Steering & Suspension,1.0,1500.0,1500.0,2.5,True,False
229,Replace Valve Cover Gasket,Engine,1.0,1500.0,1500.0,1.75,True,False
229,Wheel Alignment,Steering & Suspension,1.0,2500.0,2500.0,1.0,True,False
230,Overhaul / Replace Steering Rack & Pinion,Steering & Suspension,1.0,4500.0,4500.0,4.0,True,False
230,Replace Suspension Bushing,Steering & Suspension,1.0,1500.0,1500.0,2.5,True,False
230,Replace Valve Cover Gasket,Engine,1.0,1500.0,1500.0,1.75,True,False
230,Wheel Alignment,Steering & Suspension,1.0,2500.0,2500.0,1.0,True,False
231,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
231,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,False
231,Cleaning EGR,Intake & Exhaust,1.0,4500.0,4500.0,3.5,True,False
231,Replace Valve Cover Gasket,Engine,1.0,3500.0,3500.0,1.75,True,False
231,Replace Water Pump,Engine Cooling,1.0,2500.0,2500.0,2.0,True,False
231,Fuel Injector Cleaning / Service,Maintenance,1.0,1500.0,1500.0,1.5,True,False
231,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,False
232,Replace Rack End,Steering & Suspension,1.0,900.0,900.0,1.25,True,False
232,Replace Suspension Bushing,Steering & Suspension,1.0,1500.0,1500.0,2.5,True,False
232,Replace Valve Cover Gasket,Engine,1.0,1500.0,1500.0,1.75,True,False
232,Wheel Alignment,Steering & Suspension,1.0,2500.0,2500.0,1.0,True,False
234,Replace Rack End,Steering & Suspension,1.0,900.0,900.0,1.25,True,False
234,Replace Shock Absorbers,Steering & Suspension,1.0,1200.0,1200.0,2.0,True,False
234,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,False
234,Replace Suspension Bushing,Steering & Suspension,1.0,3500.0,3500.0,2.5,True,False
235,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,False
235,Overhaul / Replace Steering Rack & Pinion,Steering & Suspension,1.0,4500.0,4500.0,4.0,True,False
235,Replace Suspension Bushing,Steering & Suspension,1.0,1500.0,1500.0,2.5,True,False
235,Replace Valve Cover Gasket,Engine,1.0,1500.0,1500.0,1.75,True,False
237,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,False
237,Replace Spark Plugs,Ignition & Electrical,1.0,300.0,300.0,0.5,True,False
238,Wheel Alignment,Steering & Suspension,1.0,950.0,950.0,1.0,True,False
238,Replace Axle Boot,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,False
238,Replace Stabilizer Link & Bushing,Steering & Suspension,1.0,600.0,600.0,1.0,True,False
239,Replace Stabilizer Link,Steering & Suspension,1.0,600.0,600.0,0.75,True,False
239,Replace Engine Support,Engine,1.0,550.0,550.0,1.5,True,False
239,Replace Suspension Bushing,Steering & Suspension,1.0,1500.0,1500.0,2.5,True,False
239,Replace Shock Absorbers,Steering & Suspension,1.0,1200.0,1200.0,2.0,True,False
240,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
240,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
242,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,False
242,Tire Rotation & Balancing,Steering & Suspension,1.0,300.0,300.0,0.75,True,False
242,Tire Rotation & Balancing,Steering & Suspension,1.0,800.0,800.0,0.75,True,False
242,General Mechanical Inspection & Check-Up,General Service,1.0,2000.0,2000.0,0.5,True,False
243,Top Overhaul,Engine Overhaul,1.0,15000.0,15000.0,14.0,True,False
244,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,False
244,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
244,Down Clutch / Pulldown Transmission,Transmission,1.0,2800.0,2800.0,4.5,True,False
245,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
246,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
246,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
246,Replace Fuel Filter,Maintenance,1.0,350.0,350.0,0.75,True,False
246,Replace Suspension Bushing,Steering & Suspension,1.0,600.0,600.0,2.5,True,False
246,Replace Tie Rod End,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,False
246,Wheel Alignment,Steering & Suspension,1.0,1000.0,1000.0,1.0,True,False
248,Alternator Repair / Replacement,Diagnostics & Electrical,1.0,1200.0,1200.0,1.5,True,False
249,Rotor Disc Refacing / Resurfacing,Braking,1.0,3000.0,3000.0,2.0,True,False
249,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
250,Change Oil,Maintenance,1.0,800.0,800.0,0.75,True,False
250,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
250,Replace Fuel Filter,Maintenance,1.0,550.0,550.0,0.75,True,False
251,Change Oil,Maintenance,1.0,600.0,600.0,0.75,True,False
251,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
251,Replace Shock Absorbers,Steering & Suspension,1.0,1200.0,1200.0,2.0,True,False
251,Replace Tie Rod End,Steering & Suspension,1.0,1200.0,1200.0,1.0,True,False
251,Replace Spark Plugs,Ignition & Electrical,1.0,200.0,200.0,0.5,True,False
251,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,False
252,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,1050.0,1050.0,1.5,True,False
252,Replace Fan Belt / Serpentine Belt,Engine,1.0,2500.0,2500.0,1.0,True,False
253,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
253,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
253,Coolant Flush,Engine Cooling,1.0,350.0,350.0,0.75,True,False
253,Alternator Repair / Replacement,Diagnostics & Electrical,1.0,3500.0,3500.0,1.5,True,False
254,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
254,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,2875.0,2875.0,1.5,True,False
255,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,False
255,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,False
255,Replace Cabin Filter,Maintenance,1.0,150.0,150.0,0.25,True,False
256,Down Clutch / Pulldown Transmission,Transmission,1.0,3725.0,3725.0,4.5,True,False
256,Rotor Disc Refacing / Resurfacing,Braking,1.0,1800.0,1800.0,2.0,True,False
256,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,False
257,Down Clutch / Pulldown Transmission,Transmission,1.0,5500.0,5500.0,4.5,True,False
258,Down Clutch / Pulldown Transmission,Transmission,1.0,5500.0,5500.0,4.5,True,False
259,General Engine Overhaul,Engine Overhaul,1.0,28000.0,28000.0,24.0,True,False
259,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
260,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
260,Wiper Linkage / Motor Repair,Body & Accessories,1.0,5800.0,5800.0,1.5,True,False
260,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
260,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
260,General Mechanical Inspection & Check-Up,General Service,1.0,2000.0,2000.0,0.5,True,False
261,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
261,Wiper Linkage / Motor Repair,Body & Accessories,1.0,5800.0,5800.0,1.5,True,False
261,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
261,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
262,Down Clutch / Pulldown Transmission,Transmission,1.0,3350.0,3350.0,4.5,True,False
262,Down Clutch / Pulldown Transmission,Transmission,1.0,3800.0,3800.0,4.5,True,False
262,Reseal Oil Pan / Crankcase,Engine,1.0,950.0,950.0,2.0,True,False
262,Change ATF / Transmission Fluid,Transmission,1.0,1200.0,1200.0,0.75,True,False
262,Down Clutch / Pulldown Transmission,Transmission,1.0,3250.0,3250.0,4.5,True,False
263,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,False
263,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,False
264,Rotor Disc Refacing / Resurfacing,Braking,1.0,3500.0,3500.0,2.0,True,False
264,Down Clutch / Pulldown Transmission,Transmission,1.0,1800.0,1800.0,4.5,True,False
264,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,False
265,General Engine Overhaul,Engine Overhaul,1.0,18000.0,18000.0,24.0,True,False
265,General Engine Overhaul,Engine Overhaul,1.0,22000.0,22000.0,24.0,True,False
266,Rotor Disc Refacing / Resurfacing,Braking,1.0,4000.0,4000.0,2.0,True,False
266,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
266,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
266,Replace Spark Plugs,Ignition & Electrical,1.0,400.0,400.0,0.5,True,False
266,Throttle Body Cleaning,Intake & Exhaust,1.0,800.0,800.0,0.75,True,False
266,Brake Master / Wheel Cylinder Overhaul,Braking,1.0,1200.0,1200.0,1.5,True,False
266,Replace Engine Support,Engine,1.0,1200.0,1200.0,1.5,True,False
267,Down Clutch / Pulldown Transmission,Transmission,1.0,8500.0,8500.0,4.5,True,False
267,Reseal Oil Pan / Crankcase,Engine,1.0,2500.0,2500.0,2.0,True,False
267,General Engine Overhaul,Engine Overhaul,1.0,26850.0,26850.0,24.0,True,False
268,General Mechanical Inspection & Check-Up,General Service,1.0,350.0,350.0,0.5,True,False
269,Overhaul / Replace Steering Rack & Pinion,Steering & Suspension,1.0,4500.0,4500.0,4.0,True,False
269,Replace Suspension Bushing,Steering & Suspension,1.0,3500.0,3500.0,2.5,True,False
269,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,False
269,Replace Stabilizer Link,Steering & Suspension,1.0,600.0,600.0,0.75,True,False
269,Replace Stabilizer Bushing,Steering & Suspension,1.0,600.0,600.0,0.75,True,False
270,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
270,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,False
270,Brake Master / Wheel Cylinder Overhaul,Braking,1.0,1200.0,1200.0,1.5,True,False
270,Replace Fuel Filter,Maintenance,1.0,800.0,800.0,0.75,True,False
271,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
271,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,False
271,Brake Master / Wheel Cylinder Overhaul,Braking,1.0,1200.0,1200.0,1.5,True,False
271,Replace Fuel Filter,Maintenance,1.0,800.0,800.0,0.75,True,False
272,Replace Timing Belt / Chain,Engine,1.0,3500.0,3500.0,4.0,True,False
272,Reseal Oil Pan / Crankcase,Engine,1.0,2800.0,2800.0,2.0,True,False
272,Replace Suspension Bushing,Steering & Suspension,1.0,1800.0,1800.0,2.5,True,False
272,Replace Valve Cover Gasket,Engine,1.0,1200.0,1200.0,1.75,True,False
273,Rotor Disc Refacing / Resurfacing,Braking,1.0,4000.0,4000.0,2.0,True,False
273,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
273,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
273,Replace Spark Plugs,Ignition & Electrical,1.0,400.0,400.0,0.5,True,False
273,Throttle Body Cleaning,Intake & Exhaust,1.0,800.0,800.0,0.75,True,False
273,Brake Master / Wheel Cylinder Overhaul,Braking,1.0,1200.0,1200.0,1.5,True,False
273,Replace Engine Support,Engine,1.0,1200.0,1200.0,1.5,True,False
273,Brake Service & Cleaning,Braking,1.0,1500.0,1500.0,1.25,True,False
274,Fuel Injector Cleaning / Service,Maintenance,1.0,2500.0,2500.0,1.5,True,False
274,Brake Service & Cleaning,Braking,1.0,450.0,450.0,1.25,True,False
274,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
275,Intake Manifold Cleaning & Reseal,Intake & Exhaust,1.0,1500.0,1500.0,2.0,True,False
275,Power Steering Pump Overhaul / Replacement,Steering & Suspension,1.0,1800.0,1800.0,2.0,True,False
275,Brake Master / Wheel Cylinder Overhaul,Braking,1.0,350.0,350.0,1.5,True,False
275,Down Clutch / Pulldown Transmission,Transmission,1.0,3975.0,3975.0,4.5,True,False
277,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
277,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
277,Replace Spark Plugs,Ignition & Electrical,1.0,200.0,200.0,0.5,True,False
278,Fuel Injector Cleaning / Service,Maintenance,1.0,3500.0,3500.0,1.5,True,False
278,Brake Service & Cleaning,Braking,1.0,450.0,450.0,1.25,True,False
278,Rotor Disc Refacing / Resurfacing,Braking,1.0,4000.0,4000.0,2.0,True,False
279,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,3500.0,3500.0,3.0,True,False
279,General Mechanical Inspection & Check-Up,General Service,1.0,500.0,500.0,0.5,True,False
279,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,3500.0,3500.0,1.5,True,False
280,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,False
280,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
280,General Mechanical Inspection & Check-Up,General Service,1.0,1200.0,1200.0,0.5,True,False
280,General Mechanical Inspection & Check-Up,General Service,1.0,650.0,650.0,0.5,True,False
280,General Engine Overhaul,Engine Overhaul,1.0,22500.0,22500.0,24.0,True,False
280,General Mechanical Inspection & Check-Up,General Service,1.0,800.0,800.0,0.5,True,False
281,Change Oil,Maintenance,1.0,850.0,850.0,0.75,True,False
281,Change ATF / Transmission Fluid,Transmission,1.0,650.0,650.0,0.75,True,False
281,General Mechanical Inspection & Check-Up,General Service,1.0,1200.0,1200.0,0.5,True,False
281,General Mechanical Inspection & Check-Up,General Service,1.0,600.0,600.0,0.5,True,False
281,General Engine Overhaul,Engine Overhaul,1.0,24025.0,24025.0,24.0,True,False
281,Brake Service & Cleaning,Braking,1.0,1200.0,1200.0,1.25,True,False
281,Down Clutch / Pulldown Transmission,Transmission,1.0,3850.0,3850.0,4.5,True,False
282,Top Overhaul,Engine Overhaul,1.0,25000.0,25000.0,14.0,True,False
282,General Engine Overhaul,Engine Overhaul,1.0,25000.0,25000.0,24.0,True,False
283,General Engine Overhaul,Engine Overhaul,1.0,35000.0,35000.0,24.0,True,False
283,General Engine Overhaul,Engine Overhaul,1.0,35000.0,35000.0,24.0,True,False
286,General Engine Overhaul,Engine Overhaul,1.0,25000.0,25000.0,24.0,True,False
286,General Engine Overhaul,Engine Overhaul,1.0,25000.0,25000.0,24.0,True,False
286,Down Clutch / Pulldown Transmission,Transmission,1.0,8500.0,8500.0,4.5,True,False
288,Replace Fan Belt / Serpentine Belt,Engine,1.0,1800.0,1800.0,1.0,True,False
289,Replace Fan Belt / Serpentine Belt,Engine,1.0,1800.0,1800.0,1.0,True,False
289,Replace A/C Compressor,Climate Control,1.0,3500.0,3500.0,2.5,True,False
289,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
289,Air Conditioning Cleaning & Freon Charge,Climate Control,1.0,3425.0,3425.0,3.0,True,False
293,Reseal Oil Pan / Crankcase,Engine,1.0,2500.0,2500.0,2.0,True,False
293,Replace Engine Support,Engine,1.0,1500.0,1500.0,1.5,True,False
294,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
294,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
294,Replace CV Joint,Steering & Suspension,1.0,2000.0,2000.0,1.5,True,False
296,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
296,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
296,Replace Wheel Bearing,Steering & Suspension,1.0,2000.0,2000.0,1.5,True,False
296,Sliding Door Repair / Mechanism,Body & Accessories,1.0,3500.0,3500.0,1.5,True,False
296,Wiper Linkage / Motor Repair,Body & Accessories,1.0,4500.0,4500.0,1.5,True,False
297,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
297,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
297,Replace Wheel Bearing,Steering & Suspension,1.0,2000.0,2000.0,1.5,True,False
297,Sliding Door Repair / Mechanism,Body & Accessories,1.0,1500.0,1500.0,1.5,True,False
297,Wiper Linkage / Motor Repair,Body & Accessories,1.0,4000.0,4000.0,1.5,True,False
297,Sliding Door Repair / Mechanism,Body & Accessories,1.0,1500.0,1500.0,1.5,True,False
298,Rotor Disc Refacing / Resurfacing,Braking,1.0,3500.0,3500.0,2.0,True,False
298,General Mechanical Inspection & Check-Up,General Service,1.0,2000.0,2000.0,0.5,True,False
299,Rotor Disc Refacing / Resurfacing,Braking,1.0,3500.0,3500.0,2.0,True,False
300,Rotor Disc Refacing / Resurfacing,Braking,1.0,3500.0,3500.0,2.0,True,False
301,Change Oil,Maintenance,1.0,500.0,500.0,0.75,True,False
301,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
301,Replace CV Joint & Axle Boot,Steering & Suspension,1.0,1500.0,1500.0,1.75,True,False
301,Sliding Door Repair / Mechanism,Body & Accessories,1.0,3000.0,3000.0,1.5,True,False
301,Wiper Linkage / Motor Repair,Body & Accessories,1.0,4000.0,4000.0,1.5,True,False
301,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,2950.0,2950.0,1.5,True,False
302,Rotor Disc Refacing / Resurfacing,Braking,1.0,1500.0,1500.0,2.0,True,False
302,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
303,Change Oil,Maintenance,1.0,500.0,500.0,0.75,True,False
303,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
303,Sliding Door Repair / Mechanism,Body & Accessories,1.0,3000.0,3000.0,1.5,True,False
303,Wiper Linkage / Motor Repair,Body & Accessories,1.0,4000.0,4000.0,1.5,True,False
303,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,3075.0,3075.0,1.5,True,False
304,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
304,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
304,Replace CV Joint & Axle Boot,Steering & Suspension,1.0,2000.0,2000.0,1.75,True,False
304,Sliding Door Repair / Mechanism,Body & Accessories,1.0,3000.0,3000.0,1.5,True,False
304,Wiper Linkage / Motor Repair,Body & Accessories,1.0,4000.0,4000.0,1.5,True,False
304,Electrical System & Wiring Repair,Diagnostics & Electrical,1.0,3050.0,3050.0,1.5,True,False
306,Replace Timing Belt / Chain,Engine,1.0,2000.0,2000.0,4.0,True,False
306,Replace Fan Belt / Serpentine Belt,Engine,1.0,1500.0,1500.0,1.0,True,False
306,Down Clutch / Pulldown Transmission,Transmission,1.0,3900.0,3900.0,4.5,True,False
306,Down Clutch / Pulldown Transmission,Transmission,1.0,1500.0,1500.0,4.5,True,False
307,Replace Suspension Bushing,Steering & Suspension,1.0,1800.0,1800.0,2.5,True,False
307,Replace Shock Absorbers,Steering & Suspension,1.0,1200.0,1200.0,2.0,True,False
307,Replace Suspension Bushing,Steering & Suspension,1.0,1825.0,1825.0,2.5,True,False
307,Coolant Flush,Engine Cooling,1.0,350.0,350.0,0.75,True,False
307,Throttle Body Cleaning,Intake & Exhaust,1.0,500.0,500.0,0.75,True,False
307,Replace Spark Plugs,Ignition & Electrical,1.0,300.0,300.0,0.5,True,False
307,Replace Fan Belt / Serpentine Belt,Engine,1.0,800.0,800.0,1.0,True,False
307,Rotor Disc Refacing / Resurfacing,Braking,1.0,3000.0,3000.0,2.0,True,False
308,Replace Suspension Bushing,Steering & Suspension,1.0,1800.0,1800.0,2.5,True,False
308,Replace Shock Absorbers,Steering & Suspension,1.0,1200.0,1200.0,2.0,True,False
308,Coolant Flush,Engine Cooling,1.0,350.0,350.0,0.75,True,False
308,Throttle Body Cleaning,Intake & Exhaust,1.0,500.0,500.0,0.75,True,False
308,Replace Spark Plugs,Ignition & Electrical,1.0,300.0,300.0,0.5,True,False
308,Replace Fan Belt / Serpentine Belt,Engine,1.0,800.0,800.0,1.0,True,False
308,Rotor Disc Refacing / Resurfacing,Braking,1.0,2800.0,2800.0,2.0,True,False
308,Wheel Alignment,Steering & Suspension,1.0,800.0,800.0,1.0,True,False
310,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
310,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
310,Replace Fuel Filter,Maintenance,1.0,450.0,450.0,0.75,True,False
311,Top Overhaul,Engine Overhaul,1.0,15000.0,15000.0,14.0,True,False
311,Rotor Disc Refacing / Resurfacing,Braking,1.0,4500.0,4500.0,2.0,True,False
312,Change Oil,Maintenance,1.0,650.0,650.0,0.75,True,False
312,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
312,Replace Spark Plugs,Ignition & Electrical,1.0,350.0,350.0,0.5,True,False
312,Engine Diagnostics & Electrical Scan,Diagnostics & Electrical,1.0,1500.0,1500.0,0.75,True,False
313,Brake Service & Cleaning,Braking,1.0,800.0,800.0,1.25,True,False
315,Replace Suspension Bushing,Steering & Suspension,1.0,1425.0,1425.0,2.5,True,False
315,Replace Suspension Bushing,Steering & Suspension,1.0,800.0,800.0,2.5,True,False
315,Wheel Alignment,Steering & Suspension,1.0,1500.0,1500.0,1.0,True,False
316,General Mechanical Inspection & Check-Up,General Service,1.0,1500.0,1500.0,0.5,True,False
316,Top Overhaul,Engine Overhaul,1.0,15000.0,15000.0,14.0,True,False
316,Replace Wheel Bearing,Steering & Suspension,1.0,1500.0,1500.0,1.5,True,False
