estimated_duration_mins,actual_amount,service_id,base_price,base_duration_hours,is_price_fixed,vehicle_age,vehicle_type_encoded,actual_duration_mins,predicted_duration_mins
149.88333333333333,1283.56,2,3500.0,2.0,False,8,5,149.4,155.05016666666654
126.21666666666667,7806.25,4,1200.0,1.0,True,3,2,148.06666666666666,143.48650000000026
149.55,6175.09,3,800.0,0.5,True,11,4,181.76666666666668,175.85799999999992
88.23333333333333,7551.62,5,2000.0,1.5,False,16,5,113.38333333333334,104.12233333333336
144.66666666666666,893.86,6,4500.0,0.5,True,16,5,173.55,166.6161666666664
234.2,6700.51,7,2500.0,1.0,True,1,1,274.15,261.4321666666669
85.75,706.4,1,1500.0,1.0,True,5,5,90.88333333333334,98.29699999999991
88.96666666666667,6480.67,5,2000.0,1.5,False,15,2,103.36666666666666,105.35050000000003
131.2,7749.29,5,2000.0,1.5,False,15,1,154.76666666666668,153.00283333333323
79.45,4514.27,6,4500.0,0.5,True,4,2,96.65,90.67183333333332
153.5,7555.49,3,800.0,0.5,True,12,5,141.71666666666667,152.05233333333342
81.06666666666666,7167.01,6,4500.0,0.5,True,16,2,96.38333333333334,92.7338333333333
206.83333333333334,6281.61,7,2500.0,1.0,True,6,0,207.7,211.53633333333357
47.63333333333333,6187.43,7,2500.0,1.0,True,15,0,42.95,49.29266666666662
217.6,827.19,7,2500.0,1.0,True,4,1,237.68333333333334,233.54566666666662
79.05,1692.66,2,3500.0,2.0,False,15,4,123.76666666666667,85.96750000000003
196.58333333333334,2677.81,3,800.0,0.5,True,12,5,220.9,218.6843333333335
74.75,5745.57,5,2000.0,1.5,False,15,2,89.9,89.46783333333322
130.18333333333334,3835.91,7,2500.0,1.0,True,6,5,143.85,142.54033333333348
144.68333333333334,5944.39,5,2000.0,1.5,False,6,1,156.56666666666666,157.33966666666683
213.7,4085.79,7,2500.0,1.0,True,0,0,239.26666666666668,235.2268333333333
105.53333333333333,6791.9,8,4000.0,2.0,False,12,5,137.0,125.81649999999998
157.71666666666667,2166.27,4,1200.0,1.0,True,16,2,200.53333333333333,192.16733333333315
219.93333333333334,624.98,1,1500.0,1.0,True,6,1,257.76666666666665,249.3098333333332
190.15,7379.44,1,1500.0,1.0,True,11,0,228.35,217.30933333333326
194.65,5625.2,5,2000.0,1.5,False,11,2,214.98333333333332,215.71500000000012
180.31666666666666,4702.17,7,2500.0,1.0,True,13,0,179.91666666666666,187.8965
197.01666666666668,2355.77,6,4500.0,0.5,True,6,5,239.56666666666666,217.88166666666672
183.8,537.1,4,1200.0,1.0,True,7,4,224.66666666666666,214.5578333333334
150.38333333333333,2009.41,7,2500.0,1.0,True,7,5,176.7,168.32966666666687
200.08333333333334,1442.93,3,800.0,0.5,True,12,1,228.91666666666666,228.49066666666675
89.2,5825.37,7,2500.0,1.0,True,6,3,88.2,99.48550000000002
235.85,6074.79,2,3500.0,2.0,False,6,0,251.6,252.34083333333308
38.88333333333333,1262.59,5,2000.0,1.5,False,1,0,33.86666666666667,38.21116666666667
16.6,421.08,6,4500.0,0.5,True,0,3,52.1,44.09283333333333
152.71666666666667,5060.54,7,2500.0,1.0,True,8,4,140.21666666666667,146.4291666666668
99.16666666666667,4952.29,3,800.0,0.5,True,8,4,93.05,96.34216666666666
63.93333333333333,3211.38,6,4500.0,0.5,True,12,5,55.6,60.8938333333334
212.35,6103.1,6,4500.0,0.5,True,6,1,221.08333333333334,223.46516666666662
76.6,6038.59,4,1200.0,1.0,True,2,3,118.36666666666666,108.3663333333334
102.11666666666666,6643.45,6,4500.0,0.5,True,11,4,145.31666666666666,117.22833333333332
48.916666666666664,3429.41,6,4500.0,0.5,True,11,2,60.4,61.21166666666662
198.53333333333333,2236.14,1,1500.0,1.0,True,4,3,236.9,227.5676666666668
223.56666666666666,5849.71,7,2500.0,1.0,True,11,4,238.26666666666668,237.7906666666665
183.63333333333333,2046.34,2,3500.0,2.0,False,10,5,176.18333333333334,200.8266666666668
75.2,1628.73,4,1200.0,1.0,True,3,0,92.55,90.55750000000003
238.43333333333334,6699.18,3,800.0,0.5,True,8,1,271.55,267.059833333333
151.58333333333334,4359.25,6,4500.0,0.5,True,7,4,152.18333333333334,152.75533333333308
58.7,2717.82,4,1200.0,1.0,True,1,3,83.18333333333334,81.50583333333336
129.03333333333333,670.53,1,1500.0,1.0,True,2,3,162.8,154.79116666666653
96.6,6003.34,3,800.0,0.5,True,5,0,119.51666666666667,108.3001666666667
224.26666666666668,7420.34,4,1200.0,1.0,True,12,3,232.48333333333332,233.77416666666682
69.98333333333333,6860.3,7,2500.0,1.0,True,8,4,100.35,88.7556666666668
224.28333333333333,1255.43,8,4000.0,2.0,False,15,5,210.55,219.9366666666664
158.56666666666666,4071.72,5,2000.0,1.5,False,16,4,164.66666666666666,169.8399999999999
155.11666666666667,4049.33,1,1500.0,1.0,True,6,1,185.61666666666667,177.62949999999998
76.8,1603.99,3,800.0,0.5,True,0,0,76.11666666666666,87.96516666666668
147.71666666666667,2535.25,7,2500.0,1.0,True,13,5,156.95,154.4538333333335
80.76666666666667,5879.58,4,1200.0,1.0,True,0,2,97.53333333333333,99.15333333333336
49.016666666666666,2682.33,7,2500.0,1.0,True,16,4,82.66666666666667,59.01299999999999
147.51666666666668,4083.69,2,3500.0,2.0,False,10,2,173.2,169.36616666666686
229.66666666666666,5756.06,6,4500.0,0.5,True,1,2,258.28333333333336,239.11749999999995
118.41666666666667,7394.77,2,3500.0,2.0,False,6,4,117.46666666666667,123.02200000000002
227.43333333333334,7244.35,7,2500.0,1.0,True,5,4,212.45,228.72833333333335
114.63333333333334,635.64,5,2000.0,1.5,False,12,5,140.51666666666668,133.50099999999998
132.43333333333334,2685.13,2,3500.0,2.0,False,5,3,139.56666666666666,140.12200000000024
182.61666666666667,2161.41,8,4000.0,2.0,False,1,2,202.78333333333333,197.95499999999993
196.85,6318.62,5,2000.0,1.5,False,0,3,236.3,214.42650000000006
110.33333333333333,5644.98,2,3500.0,2.0,False,5,0,140.01666666666668,133.25949999999992
220.01666666666668,5437.57,5,2000.0,1.5,False,11,4,239.8,239.6534999999997
30.75,4690.98,2,3500.0,2.0,False,4,1,34.96666666666667,42.81516666666666
162.23333333333332,2267.91,5,2000.0,1.5,False,16,0,185.93333333333334,183.65083333333325
186.98333333333332,4012.46,5,2000.0,1.5,False,4,1,174.21666666666667,181.47183333333345
63.45,1673.92,2,3500.0,2.0,False,6,5,58.55,65.07116666666673
147.96666666666667,4878.55,2,3500.0,2.0,False,16,5,190.35,179.45733333333337
160.25,2651.09,7,2500.0,1.0,True,3,4,204.86666666666667,198.2836666666665
233.35,5085.58,1,1500.0,1.0,True,10,0,261.81666666666666,257.8408333333331
160.88333333333333,6312.38,6,4500.0,0.5,True,15,0,165.48333333333332,169.52733333333336
92.85,7305.5,1,1500.0,1.0,True,4,5,99.8,99.71033333333327
192.45,3015.94,2,3500.0,2.0,False,1,1,178.36666666666667,186.31116666666662
138.55,1426.4,1,1500.0,1.0,True,7,0,132.75,142.66266666666664
71.58333333333333,3805.84,4,1200.0,1.0,True,1,2,100.68333333333334,94.09416666666661
157.03333333333333,1812.98,5,2000.0,1.5,False,2,4,164.78333333333333,169.20166666666657
198.43333333333334,3100.66,6,4500.0,0.5,True,0,3,197.25,204.57150000000001
46.55,2900.43,2,3500.0,2.0,False,5,3,72.61666666666666,62.37366666666671
192.78333333333333,4611.22,2,3500.0,2.0,False,9,0,192.35,194.65183333333331
117.8,5352.03,8,4000.0,2.0,False,15,0,116.53333333333333,118.91150000000002
153.21666666666667,1536.25,6,4500.0,0.5,True,1,2,151.63333333333333,154.37166666666658
81.53333333333333,3850.78,5,2000.0,1.5,False,11,5,116.45,105.95833333333336
219.41666666666666,7850.71,2,3500.0,2.0,False,3,4,217.45,223.26200000000023
234.55,4799.96,6,4500.0,0.5,True,1,1,222.2,234.47516666666692
191.06666666666666,5200.22,5,2000.0,1.5,False,1,3,233.63333333333333,216.49950000000027
108.48333333333333,7305.95,6,4500.0,0.5,True,9,1,94.86666666666666,124.53383333333335
199.43333333333334,6451.2,8,4000.0,2.0,False,1,2,235.55,214.70233333333314
101.5,6451.12,6,4500.0,0.5,True,9,3,135.7,121.45850000000002
101.5,7298.18,5,2000.0,1.5,False,7,3,112.4,110.22716666666656
178.73333333333332,7133.67,1,1500.0,1.0,True,12,2,216.53333333333333,212.17566666666647
144.06666666666666,2155.69,5,2000.0,1.5,False,15,3,135.76666666666668,144.35833333333318
210.85,5173.6,2,3500.0,2.0,False,12,2,234.3,232.02866666666637
237.51666666666668,6233.78,1,1500.0,1.0,True,8,1,268.93333333333334,267.9669999999999
236.61666666666667,5836.84,7,2500.0,1.0,True,12,1,267.4,262.528
68.46666666666667,1352.88,5,2000.0,1.5,False,1,5,81.61666666666666,84.20783333333337
69.76666666666667,7669.48,2,3500.0,2.0,False,4,5,65.03333333333333,72.44500000000008
136.15,2758.66,5,2000.0,1.5,False,10,2,174.0,160.91316666666668
57.016666666666666,4524.63,3,800.0,0.5,True,4,2,91.55,86.38666666666673
131.25,3571.27,2,3500.0,2.0,False,12,2,121.58333333333333,130.71616666666677
232.71666666666667,3974.55,2,3500.0,2.0,False,3,4,229.83333333333334,234.01933333333315
40.55,1367.03,8,4000.0,2.0,False,15,5,46.516666666666666,45.72133333333336
209.9,1064.75,5,2000.0,1.5,False,10,4,212.9,233.11299999999991
70.51666666666667,1333.68,4,1200.0,1.0,True,9,5,105.0,95.45233333333336
137.81666666666666,3116.21,5,2000.0,1.5,False,15,4,133.5,142.3418333333333
116.31666666666666,6390.9,5,2000.0,1.5,False,6,1,113.03333333333333,122.48033333333329
216.65,5769.53,8,4000.0,2.0,False,1,2,218.56666666666666,221.47766666666664
122.46666666666667,5565.81,7,2500.0,1.0,True,15,3,143.91666666666666,138.13149999999985
86.86666666666666,4220.33,5,2000.0,1.5,False,5,1,113.73333333333333,105.91016666666664
132.76666666666668,4743.16,6,4500.0,0.5,True,5,4,148.61666666666667,146.63600000000008
230.85,5012.55,7,2500.0,1.0,True,13,4,232.83333333333334,236.8533333333332
52.85,5890.17,6,4500.0,0.5,True,6,1,51.21666666666667,57.82549999999992
148.11666666666667,2058.6,1,1500.0,1.0,True,11,1,154.8,160.28499999999977
159.28333333333333,3584.74,7,2500.0,1.0,True,11,0,155.91666666666666,162.14716666666646
128.88333333333333,6531.89,4,1200.0,1.0,True,15,3,156.18333333333334,151.22599999999971
218.05,4974.63,5,2000.0,1.5,False,6,5,214.98333333333332,219.75516666666672
113.83333333333333,2726.06,3,800.0,0.5,True,7,1,150.16666666666666,140.26383333333325
116.23333333333333,2440.67,5,2000.0,1.5,False,6,4,138.25,133.2445
137.36666666666667,4593.69,2,3500.0,2.0,False,1,1,179.43333333333334,170.29849999999976
63.583333333333336,6052.58,1,1500.0,1.0,True,13,5,76.11666666666666,75.48633333333338
62.85,2297.5,5,2000.0,1.5,False,13,5,91.15,83.97016666666657
166.08333333333334,682.32,2,3500.0,2.0,False,1,2,194.45,185.2390000000002
44.71666666666667,4221.91,7,2500.0,1.0,True,8,1,71.15,62.97383333333326
67.45,4394.0,5,2000.0,1.5,False,10,5,91.71666666666667,77.74683333333337
155.81666666666666,3892.55,4,1200.0,1.0,True,15,3,166.36666666666667,175.84533333333326
40.53333333333333,2118.48,5,2000.0,1.5,False,16,1,74.76666666666667,66.73066666666665
86.21666666666667,6397.53,3,800.0,0.5,True,9,4,88.81666666666666,92.02699999999999
97.56666666666666,3866.9,1,1500.0,1.0,True,7,1,85.56666666666666,103.76366666666668
104.18333333333334,5503.62,8,4000.0,2.0,False,16,1,131.26666666666668,124.01233333333326
92.06666666666666,7486.4,1,1500.0,1.0,True,6,5,93.33333333333333,95.72416666666662
178.75,1136.78,6,4500.0,0.5,True,12,0,169.71666666666667,182.9938333333334
189.05,4847.86,6,4500.0,0.5,True,7,4,224.8,216.05333333333311
182.58333333333334,6607.63,2,3500.0,2.0,False,0,4,192.95,191.7725000000003
189.51666666666668,6283.74,7,2500.0,1.0,True,13,5,197.0,202.1358333333333
57.96666666666667,6199.16,7,2500.0,1.0,True,10,2,69.08333333333333,72.72566666666657
232.18333333333334,5444.06,7,2500.0,1.0,True,0,5,247.25,247.327
129.23333333333332,2499.68,1,1500.0,1.0,True,4,2,141.2,149.11233333333325
232.8,4077.26,1,1500.0,1.0,True,11,5,243.78333333333333,242.0223333333331
40.85,7361.91,7,2500.0,1.0,True,3,5,58.4,59.154666666666635
46.25,2306.16,6,4500.0,0.5,True,1,1,87.35,76.46266666666675
235.93333333333334,5532.34,5,2000.0,1.5,False,0,3,260.35,258.9076666666665
127.21666666666667,1073.68,3,800.0,0.5,True,0,0,171.58333333333334,154.89733333333328
231.83333333333334,5460.05,2,3500.0,2.0,False,5,4,259.23333333333335,250.43016666666676
203.18333333333334,1757.64,2,3500.0,2.0,False,4,4,205.06666666666666,213.21933333333337
226.88333333333333,5224.32,8,4000.0,2.0,False,6,0,270.15,235.5201666666667
209.0,2692.21,6,4500.0,0.5,True,12,4,251.93333333333334,241.36066666666682
106.63333333333334,4657.11,3,800.0,0.5,True,6,4,142.68333333333334,102.15299999999996
185.21666666666667,5624.59,6,4500.0,0.5,True,11,1,181.03333333333333,183.571
62.55,2338.17,5,2000.0,1.5,False,6,1,88.36666666666666,71.58316666666664
58.483333333333334,6640.11,6,4500.0,0.5,True,12,5,68.46666666666667,69.77333333333324
44.416666666666664,3657.35,3,800.0,0.5,True,2,2,63.766666666666666,45.683
137.56666666666666,1098.24,4,1200.0,1.0,True,7,2,165.83333333333334,151.1864999999999
166.3,2993.25,5,2000.0,1.5,False,6,0,167.05,170.22399999999982
152.31666666666666,4891.81,5,2000.0,1.5,False,4,5,150.08333333333334,155.602
128.3,4713.85,8,4000.0,2.0,False,12,4,142.38333333333333,143.58983333333325
200.25,7862.92,4,1200.0,1.0,True,2,2,231.05,231.62033333333295
180.61666666666667,5025.58,5,2000.0,1.5,False,2,0,219.03333333333333,186.01733333333345
95.08333333333333,2221.19,3,800.0,0.5,True,10,2,125.23333333333333,119.67750000000007
90.83333333333333,6360.28,8,4000.0,2.0,False,10,3,82.68333333333334,97.94049999999999
175.91666666666666,1772.03,5,2000.0,1.5,False,5,4,168.6,174.3186666666668
98.13333333333334,5707.74,4,1200.0,1.0,True,16,3,98.41666666666667,108.31816666666671
135.8,7199.21,8,4000.0,2.0,False,9,3,143.63333333333333,145.77083333333326
228.18333333333334,4194.57,3,800.0,0.5,True,14,5,257.81666666666666,252.09316666666658
71.95,1433.59,2,3500.0,2.0,False,16,5,87.48333333333333,87.15916666666674
158.75,2620.18,8,4000.0,2.0,False,12,0,200.98333333333332,188.67550000000014
94.76666666666667,2364.96,1,1500.0,1.0,True,3,0,114.73333333333333,112.94166666666675
201.83333333333334,6489.15,7,2500.0,1.0,True,1,1,187.88333333333333,201.91633333333354
115.6,7608.66,7,2500.0,1.0,True,1,1,151.55,143.1893333333332
123.33333333333333,1310.88,3,800.0,0.5,True,1,2,147.36666666666667,146.19066666666666
234.11666666666667,4693.29,3,800.0,0.5,True,4,4,225.28333333333333,233.48749999999976
89.41666666666667,4006.46,3,800.0,0.5,True,11,4,77.26666666666667,90.72649999999997
100.9,2342.41,4,1200.0,1.0,True,6,5,93.18333333333334,97.7969999999999
34.6,5524.24,3,800.0,0.5,True,0,2,40.21666666666667,47.34283333333332
120.73333333333333,7570.25,7,2500.0,1.0,True,11,0,108.53333333333333,131.20916666666665
169.05,6489.67,4,1200.0,1.0,True,9,3,202.3,197.06166666666635
169.83333333333334,2869.19,6,4500.0,0.5,True,11,2,174.53333333333333,178.3519999999999
22.9,220.85,6,4500.0,0.5,True,0,1,59.11666666666667,49.34150000000004
44.86666666666667,642.56,6,4500.0,0.5,True,0,1,28.766666666666666,35.11733333333337
22.7,1114.76,6,4500.0,0.5,True,5,4,32.483333333333334,35.04899999999995
36.65,484.25,6,4500.0,0.5,True,5,4,23.033333333333335,27.07966666666665
29.5,330.17,6,4500.0,0.5,True,5,0,27.166666666666668,30.585500000000007
30.366666666666667,1487.3,6,4500.0,0.5,True,3,4,20.366666666666667,27.249500000000012
41.03333333333333,789.34,6,4500.0,0.5,True,3,4,55.36666666666667,45.73416666666666
36.15,308.45,6,4500.0,0.5,True,1,4,34.28333333333333,38.091166666666645
34.96666666666667,273.39,6,4500.0,0.5,True,1,4,58.0,50.39083333333334
44.083333333333336,1114.66,6,4500.0,0.5,True,1,4,59.3,55.13116666666672
30.816666666666666,244.06,6,4500.0,0.5,True,1,4,53.56666666666667,48.126333333333314
26.95,1011.9,6,4500.0,0.5,True,2,1,26.966666666666665,32.786000000000016
41.7,660.36,6,4500.0,0.5,True,2,1,56.85,48.827000000000005
39.75,1486.68,6,4500.0,0.5,True,5,4,36.28333333333333,34.27966666666666
42.7,853.05,6,4500.0,0.5,True,5,4,41.31666666666667,40.661499999999975
23.383333333333333,557.8,6,4500.0,0.5,True,1,4,41.46666666666667,41.22866666666668
24.1,1143.38,6,4500.0,0.5,True,1,4,40.1,40.80049999999995
43.9,784.74,6,4500.0,0.5,True,5,3,50.86666666666667,38.575666666666656
17.05,1462.17,6,4500.0,0.5,True,5,3,46.7,44.97999999999996
30.616666666666667,556.4,6,4500.0,0.5,True,4,1,35.11666666666667,37.17666666666668
30.966666666666665,210.76,6,4500.0,0.5,True,4,1,41.833333333333336,41.651833333333315
34.55,1342.05,6,4500.0,0.5,True,2,4,49.68333333333333,47.92383333333335
19.233333333333334,1324.34,6,4500.0,0.5,True,2,4,45.583333333333336,45.433166666666686
43.78333333333333,1231.61,6,4500.0,0.5,True,5,1,25.666666666666668,30.04416666666665
35.583333333333336,207.77,6,4500.0,0.5,True,5,1,38.9,39.80499999999998
20.366666666666667,955.06,6,4500.0,0.5,True,0,3,30.366666666666667,36.04866666666667
32.28333333333333,1373.58,6,4500.0,0.5,True,0,3,54.71666666666667,49.56633333333331
26.866666666666667,1177.22,6,4500.0,0.5,True,4,0,49.95,45.220166666666636
34.733333333333334,1279.57,6,4500.0,0.5,True,4,0,34.0,36.1675
39.78333333333333,138.63,6,4500.0,0.5,True,1,1,29.15,31.517500000000037
44.06666666666667,157.17,6,4500.0,0.5,True,1,1,43.25,47.035166666666676
42.416666666666664,875.69,6,4500.0,0.5,True,1,1,39.38333333333333,40.93816666666662
31.866666666666667,814.94,6,4500.0,0.5,True,1,1,59.8,52.179333333333396
26.5,493.88,6,4500.0,0.5,True,4,4,59.28333333333333,37.40683333333333
29.1,1167.31,6,4500.0,0.5,True,4,4,22.466666666666665,30.105166666666673
30.216666666666665,624.1,6,4500.0,0.5,True,3,4,33.03333333333333,37.36749999999997
36.083333333333336,1332.04,6,4500.0,0.5,True,3,4,39.46666666666667,41.034166666666685
29.283333333333335,1485.74,6,4500.0,0.5,True,3,0,50.05,42.71166666666673
16.183333333333334,889.05,6,4500.0,0.5,True,3,0,44.53333333333333,43.727166666666655
19.833333333333332,634.93,6,4500.0,0.5,True,0,1,57.333333333333336,39.64883333333332
18.466666666666665,1306.39,6,4500.0,0.5,True,0,1,53.31666666666667,50.149999999999984
43.166666666666664,575.04,6,4500.0,0.5,True,5,3,20.433333333333334,30.469666666666694
28.283333333333335,411.47,6,4500.0,0.5,True,5,3,44.6,41.31199999999998
20.0,823.96,6,4500.0,0.5,True,2,1,49.71666666666667,46.04549999999999
43.8,1371.04,6,4500.0,0.5,True,2,1,32.483333333333334,35.0228333333333
33.0,263.96,6,4500.0,0.5,True,4,1,32.35,43.311333333333344
42.2,1384.35,6,4500.0,0.5,True,4,1,20.35,23.44033333333331
37.88333333333333,1499.82,6,4500.0,0.5,True,3,1,23.05,28.215166666666686
21.733333333333334,435.13,6,4500.0,0.5,True,3,1,53.416666666666664,49.807833333333356
34.35,658.59,6,4500.0,0.5,True,3,0,21.716666666666665,29.32300000000002
20.5,855.45,6,4500.0,0.5,True,3,0,57.983333333333334,41.77800000000001
36.7,236.51,6,4500.0,0.5,True,0,1,29.666666666666668,29.57099999999998
38.65,510.68,6,4500.0,0.5,True,0,1,38.1,37.580999999999946
39.3,172.86,6,4500.0,0.5,True,2,0,20.866666666666667,27.397499999999994
41.75,864.54,6,4500.0,0.5,True,2,0,20.6,43.22833333333331
37.083333333333336,321.42,6,4500.0,0.5,True,3,1,26.183333333333334,29.97066666666668
40.86666666666667,1213.36,6,4500.0,0.5,True,3,1,59.583333333333336,44.41666666666664
32.18333333333333,558.43,6,4500.0,0.5,True,5,0,31.583333333333332,33.023666666666685
25.966666666666665,1125.61,6,4500.0,0.5,True,5,0,30.966666666666665,33.70183333333334
26.0,673.12,6,4500.0,0.5,True,2,4,47.233333333333334,44.7901666666666
31.833333333333332,635.08,6,4500.0,0.5,True,2,4,47.8,45.614666666666714
22.25,282.43,6,4500.0,0.5,True,5,0,34.55,37.1686666666667
36.45,940.98,6,4500.0,0.5,True,5,0,44.583333333333336,39.93983333333335
42.8,377.89,6,4500.0,0.5,True,1,3,33.75,40.36349999999999
16.2,970.33,6,4500.0,0.5,True,1,3,48.233333333333334,47.21449999999997
44.68333333333333,1095.4,6,4500.0,0.5,True,0,0,41.8,45.29566666666671
44.38333333333333,1310.93,6,4500.0,0.5,True,0,0,54.25,50.466166666666666
42.36666666666667,854.2,6,4500.0,0.5,True,0,3,55.31666666666667,50.794999999999966
34.666666666666664,457.3,6,4500.0,0.5,True,0,3,52.78333333333333,48.89350000000001
23.033333333333335,928.56,6,4500.0,0.5,True,5,4,36.45,44.04533333333331
18.216666666666665,446.04,6,4500.0,0.5,True,5,4,43.333333333333336,43.187000000000026
32.38333333333333,1162.32,6,4500.0,0.5,True,0,4,45.88333333333333,42.06983333333331
21.766666666666666,401.73,6,4500.0,0.5,True,0,4,47.666666666666664,35.75433333333335
15.316666666666666,144.17,6,4500.0,0.5,True,0,3,28.2,32.65683333333329
34.016666666666666,693.6,6,4500.0,0.5,True,0,3,44.333333333333336,41.39500000000004
15.4,1112.5,6,4500.0,0.5,True,4,3,48.86666666666667,37.68133333333333
35.56666666666667,371.14,6,4500.0,0.5,True,4,3,30.2,35.012666666666625
43.35,1072.58,6,4500.0,0.5,True,3,1,29.383333333333333,34.80999999999999
35.4,740.72,6,4500.0,0.5,True,3,1,27.4,30.697833333333364
43.21666666666667,1392.87,6,4500.0,0.5,True,0,3,32.38333333333333,42.428499999999985
38.1,607.03,6,4500.0,0.5,True,0,3,54.31666666666667,47.82083333333332
25.45,1383.69,6,4500.0,0.5,True,1,4,51.5,42.55416666666666
25.383333333333333,443.75,6,4500.0,0.5,True,1,4,23.233333333333334,30.1163333333333
17.6,1169.41,6,4500.0,0.5,True,2,3,50.65,49.12099999999999
22.383333333333333,284.35,6,4500.0,0.5,True,2,3,41.21666666666667,39.28150000000002
34.666666666666664,1279.34,6,4500.0,0.5,True,5,4,54.833333333333336,50.07766666666668
23.533333333333335,396.61,6,4500.0,0.5,True,5,4,57.95,51.819833333333264
44.516666666666666,1352.23,6,4500.0,0.5,True,0,4,31.0,45.70466666666666
31.1,659.06,6,4500.0,0.5,True,0,4,26.9,30.899666666666704
34.6,113.01,6,4500.0,0.5,True,3,3,32.28333333333333,36.90266666666665
22.916666666666668,1312.71,6,4500.0,0.5,True,3,3,59.766666666666666,44.732000000000006
35.21666666666667,230.23,6,4500.0,0.5,True,4,4,32.5,35.156666666666666
18.533333333333335,1351.95,6,4500.0,0.5,True,4,4,58.016666666666666,52.34666666666667
35.78333333333333,261.79,6,4500.0,0.5,True,5,4,47.13333333333333,40.49583333333332
30.966666666666665,695.15,6,4500.0,0.5,True,5,4,28.833333333333332,33.2811666666667
33.2,1497.08,6,4500.0,0.5,True,5,0,51.05,42.2678333333334
25.016666666666666,1043.86,6,4500.0,0.5,True,5,0,58.81666666666667,51.47299999999996
23.883333333333333,1216.83,6,4500.0,0.5,True,4,1,20.783333333333335,29.38149999999999
38.85,810.31,6,4500.0,0.5,True,4,1,50.9,46.927166666666665
36.81666666666667,597.4,6,4500.0,0.5,True,4,4,30.733333333333334,32.92366666666661
19.15,1289.6,6,4500.0,0.5,True,4,4,52.21666666666667,49.570499999999996
15.366666666666667,683.67,6,4500.0,0.5,True,5,0,30.55,34.40233333333337
21.766666666666666,380.15,6,4500.0,0.5,True,5,0,50.65,47.04000000000003
32.21666666666667,1089.56,6,4500.0,0.5,True,4,4,29.816666666666666,33.659333333333315
20.766666666666666,1212.34,6,4500.0,0.5,True,4,4,46.483333333333334,45.21816666666663
22.933333333333334,1396.62,6,4500.0,0.5,True,5,4,22.666666666666668,44.023166666666675
35.61666666666667,1297.65,6,4500.0,0.5,True,5,4,58.28333333333333,53.777166666666716
33.86666666666667,1003.78,6,4500.0,0.5,True,4,0,47.95,44.88399999999995
24.85,1187.57,6,4500.0,0.5,True,4,0,44.78333333333333,43.64716666666667
37.1,750.68,6,4500.0,0.5,True,2,1,33.0,34.216333333333324
34.93333333333333,844.28,6,4500.0,0.5,True,2,1,45.666666666666664,44.28666666666666
26.466666666666665,739.81,6,4500.0,0.5,True,1,1,31.366666666666667,31.339166666666674
24.966666666666665,1084.16,6,4500.0,0.5,True,1,1,52.833333333333336,47.51016666666667
25.083333333333332,271.48,6,4500.0,0.5,True,4,4,26.25,30.69666666666667
22.65,1497.41,6,4500.0,0.5,True,4,4,45.083333333333336,39.71116666666669
24.383333333333333,505.23,6,4500.0,0.5,True,1,1,57.016666666666666,50.66916666666669
19.1,1302.53,6,4500.0,0.5,True,1,1,57.016666666666666,52.97616666666667
40.6,232.12,6,4500.0,0.5,True,4,4,28.75,32.43016666666666
44.8,1489.0,6,4500.0,0.5,True,4,4,31.533333333333335,31.00233333333332
40.03333333333333,1492.12,6,4500.0,0.5,True,1,1,49.333333333333336,42.81050000000004
27.7,1267.42,6,4500.0,0.5,True,1,1,36.7,35.291666666666636
37.666666666666664,482.65,6,4500.0,0.5,True,2,4,32.833333333333336,37.37250000000001
43.75,1281.05,6,4500.0,0.5,True,2,4,25.35,32.427999999999976
25.35,1099.55,6,4500.0,0.5,True,3,1,26.383333333333333,33.314333333333344
26.216666666666665,1238.01,6,4500.0,0.5,True,3,1,35.666666666666664,34.798166666666646
19.283333333333335,1191.0,6,4500.0,0.5,True,5,1,24.483333333333334,28.629833333333316
35.333333333333336,154.75,6,4500.0,0.5,True,5,1,25.316666666666666,31.32633333333331
33.25,1198.95,6,4500.0,0.5,True,0,1,42.766666666666666,40.0668333333334
22.75,124.68,6,4500.0,0.5,True,0,1,26.85,31.9233333333333
24.066666666666666,1238.23,6,4500.0,0.5,True,5,4,41.06666666666667,39.01983333333331
41.65,287.4,6,4500.0,0.5,True,5,4,32.166666666666664,35.30766666666668
18.783333333333335,936.45,6,4500.0,0.5,True,4,4,48.733333333333334,44.604166666666586
30.1,619.21,6,4500.0,0.5,True,4,4,56.733333333333334,47.66066666666665
42.46666666666667,579.2,6,4500.0,0.5,True,4,3,58.833333333333336,49.01316666666669
41.0,1132.17,6,4500.0,0.5,True,4,3,29.116666666666667,34.61766666666667
20.5,242.63,6,4500.0,0.5,True,3,4,46.61666666666667,45.66683333333334
23.95,224.02,6,4500.0,0.5,True,3,4,37.25,40.26416666666666
31.083333333333332,490.86,6,4500.0,0.5,True,5,4,30.083333333333332,34.52250000000002
21.416666666666668,947.68,6,4500.0,0.5,True,5,4,33.2,38.7228333333333
25.383333333333333,1206.22,6,4500.0,0.5,True,4,1,56.21666666666667,44.79366666666667
29.85,1329.04,6,4500.0,0.5,True,4,1,20.083333333333332,22.859833333333334
41.983333333333334,117.63,6,4500.0,0.5,True,0,0,51.96666666666667,47.33916666666665
18.066666666666666,1353.13,6,4500.0,0.5,True,0,0,36.45,38.454833333333276
41.56666666666667,1223.84,6,4500.0,0.5,True,0,4,35.53333333333333,38.21383333333331
