id,user_id,promo_code,offer_type,discount_value,description,issue_date,expiration_date,is_claimed,claimed_on_job_order_id
214,416,VIP-214-993F,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-06-24,2026-07-24,False,
215,34,PCT-215-D5DA,percentage_discount,16.76,Enjoy a percentage off your total bill on your next visit.,2026-04-09,2026-05-09,True,71
216,332,PCT-216-B5D3,percentage_discount,24.16,Enjoy a percentage off your total bill on your next visit.,2026-05-10,2026-06-09,False,
217,445,FREE-217-5C96,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-04-06,2026-05-06,False,
218,383,FIX-218-E97E,fixed_discount,1642.36,Use this voucher to get a fixed amount deducted from your total cost.,2026-03-02,2026-04-01,True,25
219,353,FREE-219-4E22,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-05-25,2026-06-24,True,226
220,195,VIP-220-5DF3,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-04-23,2026-05-23,True,223
221,427,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-05,2026-07-05,True,314
222,485,VIP-222-6C97,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-03-20,2026-04-19,False,
223,492,FIX-223-F980,fixed_discount,1838.62,Use this voucher to get a fixed amount deducted from your total cost.,2026-03-26,2026-04-25,False,
224,185,VIP-224-9679,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-03-01,2026-03-31,False,
225,342,PCT-225-4488,percentage_discount,12.57,Enjoy a percentage off your total bill on your next visit.,2026-02-27,2026-03-29,True,419
226,256,FIX-226-78C0,fixed_discount,1693.15,Use this voucher to get a fixed amount deducted from your total cost.,2026-08-04,2026-09-03,False,
227,483,FREE-227-01CC,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-07-07,2026-08-06,False,
228,464,VIP-228-9D97,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-07-06,2026-08-05,False,
229,248,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-05-09,2026-06-08,False,
230,172,FIX-230-16A3,fixed_discount,641.06,Use this voucher to get a fixed amount deducted from your total cost.,2026-07-16,2026-08-15,False,
231,155,FREE-231-F5C2,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-03-12,2026-04-11,False,
232,368,FREE-232-055A,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-06-18,2026-07-18,True,200
233,481,PCT-233-47EA,percentage_discount,16.47,Enjoy a percentage off your total bill on your next visit.,2026-02-26,2026-03-28,True,107
234,475,PCT-234-EDFB,percentage_discount,22.68,Enjoy a percentage off your total bill on your next visit.,2026-06-26,2026-07-26,False,
235,193,FREE-235-9072,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-02-09,2026-03-11,False,
236,76,FREE-236-0397,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-07-12,2026-08-11,True,92
237,212,FREE-237-DABA,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-02-26,2026-03-28,False,
238,270,VIP-238-32D7,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-03-03,2026-04-02,False,
239,222,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-04-01,2026-05-01,False,
240,196,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-05-04,2026-06-03,False,
241,371,FREE-241-6D24,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-04-20,2026-05-20,False,
242,430,FREE-242-5A40,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-04-06,2026-05-06,False,
243,336,FIX-243-6A5B,fixed_discount,1419.29,Use this voucher to get a fixed amount deducted from your total cost.,2026-04-21,2026-05-21,True,292
244,374,FIX-244-6275,fixed_discount,843.36,Use this voucher to get a fixed amount deducted from your total cost.,2026-03-21,2026-04-20,False,
245,361,FIX-245-16D9,fixed_discount,1367.41,Use this voucher to get a fixed amount deducted from your total cost.,2026-03-22,2026-04-21,False,
246,109,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-07-09,2026-08-08,False,
247,194,FIX-247-81AA,fixed_discount,650.88,Use this voucher to get a fixed amount deducted from your total cost.,2026-07-14,2026-08-13,True,421
248,165,FIX-248-7320,fixed_discount,1251.86,Use this voucher to get a fixed amount deducted from your total cost.,2026-05-24,2026-06-23,True,403
249,123,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-03-15,2026-04-14,False,
250,204,FIX-250-BF20,fixed_discount,1240.87,Use this voucher to get a fixed amount deducted from your total cost.,2026-05-30,2026-06-29,True,190
251,135,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-29,2026-07-29,False,
252,128,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-09,2026-07-09,True,434
253,130,VIP-253-04F2,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-07-01,2026-07-31,False,
254,388,FIX-254-ED85,fixed_discount,1184.27,Use this voucher to get a fixed amount deducted from your total cost.,2026-04-17,2026-05-17,False,
255,364,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-07-04,2026-08-03,False,
256,340,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-04-06,2026-05-06,False,
257,396,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-19,2026-07-19,True,336
258,105,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-07-06,2026-08-05,True,168
259,71,VIP-259-BF95,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-07-31,2026-08-30,False,
260,365,PCT-260-D92A,percentage_discount,18.19,Enjoy a percentage off your total bill on your next visit.,2026-07-24,2026-08-23,False,
261,427,FREE-261-7303,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-07-03,2026-08-02,True,352
262,90,FIX-262-B4D4,fixed_discount,1711.05,Use this voucher to get a fixed amount deducted from your total cost.,2026-07-11,2026-08-10,False,
263,72,FREE-263-5559,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-03-02,2026-04-01,False,
264,418,VIP-264-86DD,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-07-09,2026-08-08,False,
265,318,FREE-265-B49F,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-06-20,2026-07-20,True,67
266,80,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-03-21,2026-04-20,False,
267,486,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-07-21,2026-08-20,True,392
268,112,FIX-268-8843,fixed_discount,1061.52,Use this voucher to get a fixed amount deducted from your total cost.,2026-07-13,2026-08-12,True,203
269,39,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-27,2026-07-27,True,317
270,52,PCT-270-8BE2,percentage_discount,21.66,Enjoy a percentage off your total bill on your next visit.,2026-03-11,2026-04-10,False,
271,75,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-27,2026-07-27,False,
272,485,VIP-272-32CD,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-04-04,2026-05-04,False,
273,57,PCT-273-F916,percentage_discount,24.47,Enjoy a percentage off your total bill on your next visit.,2026-06-26,2026-07-26,False,
274,245,VIP-274-2F8A,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-04-14,2026-05-14,False,
275,340,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-28,2026-07-28,False,
276,112,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-05-10,2026-06-09,False,
277,374,PCT-277-299C,percentage_discount,24.95,Enjoy a percentage off your total bill on your next visit.,2026-02-28,2026-03-30,False,
278,489,PCT-278-19EB,percentage_discount,20.46,Enjoy a percentage off your total bill on your next visit.,2026-06-18,2026-07-18,False,
279,116,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-03-02,2026-04-01,False,
280,220,VIP-280-3F28,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-07-19,2026-08-18,False,
281,38,FREE-281-CC54,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-06-12,2026-07-12,False,
282,279,FREE-282-91FB,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-06-19,2026-07-19,False,
283,109,VIP-283-9AEF,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-05-09,2026-06-08,False,
284,4,PCT-284-092A,percentage_discount,15.73,Enjoy a percentage off your total bill on your next visit.,2026-04-30,2026-05-30,True,123
285,334,PCT-285-EAA5,percentage_discount,23.84,Enjoy a percentage off your total bill on your next visit.,2026-02-13,2026-03-15,False,
286,317,VIP-286-AEF4,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-03-18,2026-04-17,False,
287,375,PCT-287-4C96,percentage_discount,10.50,Enjoy a percentage off your total bill on your next visit.,2026-03-16,2026-04-15,False,
288,33,PCT-288-0CAB,percentage_discount,18.35,Enjoy a percentage off your total bill on your next visit.,2026-03-08,2026-04-07,True,288
289,295,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-13,2026-07-13,False,
290,33,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-06-11,2026-07-11,True,288
291,417,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-07-25,2026-08-24,False,
292,342,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-07-07,2026-08-06,True,419
293,410,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-03-26,2026-04-25,False,
294,2,FIX-294-BC46,fixed_discount,1467.83,Use this voucher to get a fixed amount deducted from your total cost.,2026-04-15,2026-05-15,False,
295,76,PCT-295-2DDF,percentage_discount,22.09,Enjoy a percentage off your total bill on your next visit.,2026-06-20,2026-07-20,False,
296,72,FIX-296-2A7D,fixed_discount,738.59,Use this voucher to get a fixed amount deducted from your total cost.,2026-06-24,2026-07-24,False,
297,468,FREE-297-BA11,free_service,0.00,Come in for a complimentary multipoint vehicle inspection.,2026-05-09,2026-06-08,False,
298,49,VIP-298-0613,loyalty_reward,0.00,Thank you for your continued trust! Enjoy this exclusive loyalty reward.,2026-08-03,2026-09-02,True,397
299,104,,service_reminder,0.00,Friendly reminder: Your vehicle is due for its periodic maintenance.,2026-05-14,2026-06-13,False,
300,187,FIX-300-637A,fixed_discount,924.67,Use this voucher to get a fixed amount deducted from your total cost.,2026-06-16,2026-07-16,False,
